student_id,user_id,group_id
2139,680,74
2140,488,74
2141,122,74
2142,200,74
2143,514,74
2144,747,74
2145,220,74
2146,800,74
2147,905,74
2148,865,74
2149,177,74
2150,298,74
2151,241,74
2152,190,74
2153,522,74
2154,624,74
2155,737,74
2156,183,74
2157,639,74
2158,664,74
2159,272,74
2160,574,74
2161,248,74
2162,909,74
2163,880,74
2164,210,74
2165,464,75
2166,935,75
2167,469,75
2168,424,75
2169,193,75
2170,706,75
2171,276,75
2172,818,75
2173,461,75
2174,621,75
2175,514,75
2176,988,76
2177,939,76
2178,196,76
2179,749,76
2180,851,76
2181,217,76
2182,141,76
2183,879,76
2184,494,76
2185,973,76
2186,904,76
2187,369,76
2188,949,76
2189,355,76
2190,931,76
2191,143,76
2192,647,76
2193,328,76
2194,469,76
2195,865,76
2196,563,76
2197,18,76
2198,308,76
2199,269,77
2200,91,77
2201,60,77
2202,645,77
2203,831,77
2204,650,77
2205,117,77
2206,925,77
2207,154,77
2208,525,77
2209,996,77
2210,716,77
2211,431,77
2212,712,77
2213,862,77
2214,163,77
2215,570,77
2216,913,77
2217,20,77
2218,67,77
2219,414,77
2220,315,77
2221,808,77
2222,811,77
2223,240,77
2224,636,77
2225,363,77
2226,732,77
2227,274,77
2228,670,77
2229,691,77
2230,344,77
2231,88,77
2232,834,77
2233,468,77
2234,194,77
2235,334,77
2236,128,77
2237,421,77
2238,311,77
2239,666,77
2240,483,77
2241,484,77
2242,457,77
2243,111,77
2244,839,77
2245,392,77
2246,865,77
2247,127,77
2248,195,77
2249,787,77
2250,366,78
2251,832,78
2252,968,78
2253,659,78
2254,914,78
2255,932,78
2256,351,78
2257,759,78
2258,684,78
2259,186,78
2260,747,78
2261,915,78
2262,164,78
2263,868,78
2264,781,78
2265,594,78
2266,400,78
2267,803,78
2268,497,78
2269,387,78
2270,39,78
2271,827,78
2272,429,78
2273,913,78
2274,884,78
2275,753,78
2276,109,78
2277,501,78
2278,446,78
2279,443,78
2280,871,78
2281,836,78
2282,825,78
2283,62,78
2284,901,78
2285,45,78
2286,55,78
2287,889,78
2288,267,78
2289,560,78
2290,693,78
2291,489,78
2292,165,78
2293,890,78
2294,763,79
2295,610,79
2296,819,79
2297,716,79
2298,753,79
2299,839,79
2300,572,79
2301,0,79
2302,294,79
2303,979,79
2304,885,79
2305,245,79
2306,616,79
2307,460,79
2308,659,79
2309,58,79
2310,987,79
2311,807,79
2312,518,79
2313,346,79
2314,234,79
2315,107,79
2316,479,79
2317,118,79
2318,736,79
2319,426,79
2320,923,79
2321,698,80
2322,585,80
2323,724,80
2324,323,80
2325,374,80
2326,960,80
2327,2,80
2328,100,80
2329,469,80
2330,331,80
2331,995,80
2332,917,80
2333,986,80
2334,484,80
2335,266,80
2336,681,80
2337,511,80
2338,106,80
2339,575,80
2340,148,80
2341,637,80
2342,621,80
2343,161,80
2344,96,80
2345,165,80
2346,710,80
2347,71,80
2348,755,80
2349,94,80
2350,818,80
2351,309,80
2352,730,80
2353,750,80
2354,158,80
2355,746,80
2356,230,80
2357,14,80
2358,389,80
2359,665,80
2360,170,80
2361,387,80
2362,683,80
2363,963,80
2364,317,80
2365,542,80
2366,676,80
2367,139,80
2368,752,80
2369,483,81
2370,475,81
2371,589,81
2372,131,81
2373,778,81
2374,979,81
2375,964,81
2376,495,81
2377,271,81
2378,141,81
2379,641,81
2380,340,81
2381,877,81
2382,331,81
2383,315,81
2384,931,81
2385,423,81
2386,707,81
2387,639,81
2388,63,81
2389,101,81
2390,540,81
2391,33,81
2392,765,81
2393,415,81
2394,451,81
2395,661,81
2396,41,81
2397,427,81
2398,659,81
2399,572,81
2400,766,81
2401,260,81
2402,760,81
2403,929,81
2404,249,81
2405,217,82
2406,676,82
2407,368,82
2408,540,82
2409,981,82
2410,309,82
2411,954,82
2412,544,82
2413,802,82
2414,874,82
2415,205,82
2416,951,82
2417,476,82
2418,971,82
2419,14,82
2420,189,82
2421,350,82
2422,126,82
2423,301,82
2424,56,82
2425,473,82
2426,787,82
2427,68,82
2428,668,82
2429,911,82
2430,37,82
2431,910,82
2432,527,82
2433,521,82
2434,777,82
2435,256,82
2436,285,82
2437,260,82
2438,316,83
2439,406,83
2440,488,83
2441,722,83
2442,332,83
2443,624,83
2444,608,83
2445,448,83
2446,43,83
2447,919,83
2448,529,83
2449,117,83
2450,2,83
2451,450,83
2452,305,83
2453,491,83
2454,234,83
2455,926,83
2456,721,83
2457,525,83
2458,16,83
2459,746,83
2460,230,83
2461,288,83
2462,212,83
2463,995,83
2464,791,83
2465,658,83
2466,138,83
2467,323,83
2468,944,83
2469,408,83
2470,180,83
2471,869,83
2472,687,83
2473,254,83
2474,709,83
2475,828,83
2476,553,84
2477,520,84
2478,415,84
2479,836,84
2480,185,84
2481,371,84
2482,594,84
2483,293,84
2484,479,84
2485,973,84
2486,619,84
2487,865,84
2488,941,84
2489,579,84
2490,775,84
2491,851,84
2492,338,84
2493,477,84
2494,389,84
2495,998,84
2496,688,84
2497,735,84
2498,837,84
2499,412,84
2500,292,84
2501,605,84
2502,615,84
2503,811,84
2504,449,84
2505,52,84
2506,0,85
2507,453,85
2508,870,85
2509,796,85
2510,349,85
2511,145,85
2512,626,85
2513,584,85
2514,74,85
2515,591,85
2516,970,85
2517,460,85
2518,943,85
2519,346,85
2520,201,85
2521,397,85
2522,486,85
2523,413,85
2524,904,85
2525,761,85
2526,721,85
2527,181,85
2528,985,85
2529,42,85
2530,947,85
2531,271,85
2532,452,85
2533,424,85
2534,614,85
2535,790,85
2536,73,85
2537,251,85
2538,778,85
2539,500,85
2540,418,85
2541,118,85
2542,574,85
2543,162,85
2544,422,85
2545,345,85
2546,120,85
2547,783,85
2548,975,85
2549,596,85
2550,744,85
2551,517,86
2552,70,86
2553,369,86
2554,837,86
2555,842,86
2556,992,86
2557,150,86
2558,422,86
2559,799,86
2560,985,86
2561,915,86
2562,693,86
2563,133,86
2564,419,86
2565,24,86
2566,57,86
2567,58,86
2568,738,87
2569,214,87
2570,776,87
2571,616,87
2572,179,87
2573,831,87
2574,994,87
2575,429,87
2576,217,87
2577,20,87
2578,260,87
2579,649,87
2580,197,87
2581,26,87
2582,226,87
2583,92,87
2584,945,87
2585,865,87
2586,646,87
2587,737,87
2588,44,87
2589,193,87
2590,867,87
2591,327,87
2592,862,87
2593,735,87
2594,761,87
2595,896,88
2596,50,88
2597,880,88
2598,475,88
2599,670,88
2600,988,88
2601,949,88
2602,155,88
2603,60,88
2604,444,88
2605,22,88
2606,626,88
2607,986,89
2608,446,89
2609,142,89
2610,948,89
2611,888,89
2612,616,89
2613,400,89
2614,193,89
2615,970,89
2616,999,89
2617,22,89
2618,505,89
2619,528,89
2620,63,89
2621,191,89
2622,985,89
2623,539,89
2624,26,89
2625,549,89
2626,373,89
2627,936,89
2628,691,89
2629,554,89
2630,435,89
2631,44,89
2632,363,89
2633,214,89
2634,270,89
2635,158,89
2636,112,90
2637,920,90
2638,335,90
2639,922,90
2640,14,90
2641,871,90
2642,336,90
2643,552,90
2644,493,90
2645,867,90
2646,74,90
2647,191,90
2648,84,90
2649,304,90
2650,669,90
2651,818,90
2652,782,90
2653,766,90
2654,20,90
2655,146,90
2656,740,90
2657,666,90
2658,641,90
2659,200,90
2660,90,90
2661,905,90
2662,844,90
2663,676,90
2664,31,91
2665,271,91
2666,19,91
2667,787,91
2668,827,91
2669,588,91
2670,199,91
2671,912,91
2672,542,91
2673,353,91
2674,61,91
2675,360,91
2676,992,91
2677,140,92
2678,194,92
2679,102,92
2680,479,92
2681,792,92
2682,631,92
2683,360,92
2684,28,92
2685,112,92
2686,41,92
2687,418,92
2688,868,92
2689,564,92
2690,589,92
2691,616,92
2692,166,92
2693,380,92
2694,264,92
2695,971,92
2696,735,92
2697,327,92
2698,811,92
2699,955,92
2700,182,92
2701,407,92
2702,991,92
2703,570,92
2704,287,92
2705,265,92
2706,711,92
2707,160,92
2708,176,92
2709,843,92
2710,376,93
2711,961,93
2712,528,93
2713,690,93
2714,791,93
2715,344,93
2716,174,93
2717,486,93
2718,471,93
2719,62,93
2720,530,93
2721,809,93
2722,893,93
2723,804,93
2724,86,93
2725,419,93
2726,994,93
2727,778,93
2728,465,93
2729,409,93
2730,32,93
2731,442,93
2732,942,93
2733,378,93
2734,326,93
2735,700,93
2736,561,93
2737,585,93
2738,67,93
2739,30,93
2740,392,93
2741,22,93
2742,490,93
2743,454,93
2744,952,93
2745,751,93
2746,950,93
2747,282,93
2748,532,93
2749,384,94
2750,839,94
2751,244,94
2752,407,94
2753,797,94
2754,937,94
2755,265,94
2756,798,94
2757,434,94
2758,39,94
2759,829,94
2760,373,94
2761,49,94
2762,998,94
2763,296,94
2764,790,94
2765,429,94
2766,358,94
2767,171,94
2768,738,94
2769,477,94
2770,263,94
2771,952,94
2772,311,94
2773,616,94
2774,329,94
2775,555,94
2776,842,94
2777,205,94
2778,355,94
2779,402,94
2780,953,94
2781,774,94
2782,207,94
2783,480,94
2784,579,95
2785,565,95
2786,520,95
2787,282,95
2788,107,95
2789,241,95
2790,741,95
2791,766,95
2792,535,95
2793,128,95
2794,245,95
2795,229,95
2796,941,95
2797,339,95
2798,32,95
2799,887,95
2800,97,95
2801,431,95
2802,986,95
2803,846,95
2804,705,95
2805,462,95
2806,795,95
2807,777,95
2808,127,95
2809,385,96
2810,877,96
2811,246,96
2812,306,96
2813,681,96
2814,27,96
2815,290,96
2816,559,96
2817,705,96
2818,911,96
2819,415,96
2820,93,96
2821,480,96
2822,599,96
2823,769,96
2824,384,96
2825,553,96
2826,596,96
2827,534,96
2828,387,96
2829,520,96
2830,376,96
2831,321,96
2832,357,96
2833,304,96
2834,572,96
2835,987,96
2836,355,96
2837,61,96
2838,418,97
2839,771,97
2840,550,97
2841,952,97
2842,452,97
2843,985,97
2844,271,97
2845,963,97
2846,479,97
2847,987,97
2848,961,97
2849,744,97
2850,513,97
2851,343,97
2852,337,97
2853,842,97
2854,359,97
2855,903,97
2856,802,97
2857,580,97
2858,355,97
2859,670,97
2860,536,97
2861,119,97
2862,620,97
2863,99,97
2864,1,97
2865,324,97
2866,855,97
2867,528,97
2868,510,97
2869,725,97
2870,342,97
2871,354,97
2872,896,97
2873,409,97
2874,516,97
2875,678,97
2876,390,97
2877,469,97
2878,875,97
2879,33,97
2880,293,98
2881,100,98
2882,404,98
2883,632,98
2884,2,98
2885,908,98
2886,179,98
2887,465,98
2888,137,98
2889,53,98
2890,619,98
2891,777,98
2892,342,98
2893,472,98
2894,538,98
2895,643,98
2896,733,98
2897,341,98
2898,722,98
2899,453,98
2900,730,98
2901,642,98
2902,513,98
2903,70,98
2904,744,98
2905,657,98
2906,163,98
2907,165,98
2908,940,98
2909,387,98
2910,11,98
2911,200,98
2912,244,98
2913,392,98
2914,704,98
2915,909,98
2916,875,98
2917,474,98
2918,268,98
2919,753,98
2920,607,98
2921,326,98
2922,483,98
2923,350,98
2924,84,98
2925,957,98
2926,717,98
2927,101,98
2928,487,98
2929,288,99
2930,130,99
2931,675,99
2932,474,99
2933,93,99
2934,453,99
2935,44,99
2936,45,99
2937,113,99
2938,316,99
2939,723,99
2940,413,99
2941,9,99
2942,712,99
2943,975,99
2944,553,99
2945,763,99
2946,652,99
2947,25,99
2948,82,99
2949,845,99
2950,833,99
2951,414,99
2952,888,99
2953,996,99
2954,255,99
2955,509,99
2956,837,99
2957,364,99
2958,741,99
2959,177,99
2960,928,99
2961,476,99
2962,380,99
2963,245,99
2964,766,99
2965,389,99
2966,865,99
2967,459,99
2968,802,99
2969,477,99
2970,673,99
2971,639,99
