supervisor_id,teacher_id,submission_id
4592,95,3276
4593,97,3276
4594,94,3276
4595,97,3278
4596,94,3278
4597,100,3278
4598,97,3280
4599,93,3280
4600,99,3281
4601,98,3282
4602,94,3282
4603,92,3284
4604,97,3284
4605,100,3284
4606,99,3285
4607,96,3286
4608,94,3286
4609,92,3287
4610,94,3288
4611,92,3291
4612,97,3293
4613,92,3295
4614,96,3296
4615,92,3297
4616,96,3298
4617,93,3298
4618,92,3299
4619,94,3299
4620,97,3302
4621,99,3305
4622,100,3307
4623,98,3308
4624,95,3309
4625,93,3309
4626,97,3309
4627,96,3310
4628,100,3310
4629,94,3310
4630,95,3312
4631,100,3312
4632,96,3313
4633,95,3313
4634,99,3313
4635,99,3315
4636,97,3316
4637,92,3316
4638,100,3317
4639,95,3319
4640,97,3319
4641,100,3319
4642,94,3321
4643,95,3321
4644,96,3323
4645,93,3323
4646,100,3324
4647,99,3325
4648,94,3325
4649,97,3325
4650,94,3326
4651,100,3326
4652,99,3327
4653,96,3327
4654,98,3329
4655,100,3329
4656,92,3329
4657,98,3330
4658,100,3330
4659,93,3331
4660,100,3331
4661,100,3332
4662,97,3332
4663,99,3333
4664,94,3334
4665,100,3334
4666,97,3334
4667,100,3335
4668,92,3336
4669,98,3336
4670,100,3336
4671,99,3337
4672,97,3337
4673,93,3337
4674,96,3339
4675,94,3340
4676,93,3340
4677,97,3340
4678,94,3341
4679,94,3342
4680,100,3342
4681,93,3343
4682,100,3343
4683,92,3343
4684,92,3346
4685,100,3347
4686,98,3347
4687,93,3347
4688,98,3349
4689,94,3349
4690,97,3350
4691,98,3352
4692,96,3352
4693,92,3354
4694,99,3354
4695,96,3354
4696,96,3355
4697,95,3356
4698,98,3356
4699,93,3356
4700,95,3357
4701,99,3357
4702,96,3359
4703,100,3360
4704,94,3360
4705,96,3361
4706,99,3361
4707,100,3363
4708,96,3363
4709,98,3363
4710,99,3364
4711,94,3364
4712,93,3366
4713,99,3368
4714,93,3369
4715,94,3372
4716,100,3372
4717,92,3373
4718,100,3373
4719,92,3375
4720,92,3376
4721,99,3376
4722,95,3377
4723,94,3377
4724,98,3378
4725,97,3379
4726,92,3379
4727,95,3380
4728,99,3380
4729,93,3381
4730,94,3383
4731,97,3383
4732,100,3385
4733,92,3385
4734,92,3386
4735,99,3387
4736,93,3387
4737,93,3388
4738,93,3390
4739,99,3390
4740,98,3390
4741,99,3394
4742,98,3394
4743,99,3395
4744,96,3396
4745,92,3397
4746,100,3397
4747,97,3397
4748,92,3398
4749,99,3398
4750,96,3398
4751,92,3399
4752,99,3399
4753,95,3399
4754,97,3400
4755,94,3402
4756,99,3404
4757,97,3404
4758,97,3405
4759,95,3405
4760,99,3405
4761,95,3406
4762,99,3406
4763,98,3408
4764,97,3408
4765,100,3408
4766,96,3409
4767,94,3409
4768,94,3410
4769,95,3411
4770,98,3411
4771,94,3411
4772,93,3412
4773,100,3413
4774,92,3413
4775,96,3414
4776,96,3415
4777,98,3415
4778,93,3415
4779,92,3416
4780,95,3416
4781,94,3417
4782,100,3417
4783,98,3418
4784,98,3419
4785,96,3420
4786,94,3420
4787,95,3420
4788,93,3421
4789,95,3421
4790,93,3422
4791,96,3422
4792,100,3422
4793,100,3424
4794,94,3424
4795,98,3425
4796,99,3425
4797,97,3425
4798,98,3427
4799,95,3427
4800,94,3428
4801,99,3429
4802,94,3429
4803,92,3430
4804,99,3431
4805,92,3431
4806,96,3431
4807,99,3432
4808,97,3432
4809,96,3432
4810,99,3433
4811,95,3434
4812,94,3434
4813,97,3436
4814,95,3436
4815,94,3438
4816,98,3438
4817,93,3438
4818,93,3440
4819,94,3440
4820,96,3440
4821,95,3441
4822,92,3441
4823,97,3441
4824,98,3442
4825,94,3443
4826,100,3443
4827,100,3446
4828,93,3446
4829,99,3446
4830,99,3447
4831,93,3448
4832,97,3448
4833,96,3449
4834,99,3452
4835,94,3454
4836,93,3454
4837,99,3454
4838,92,3455
4839,94,3455
4840,99,3457
4841,97,3457
4842,96,3459
4843,92,3460
4844,100,3460
4845,95,3461
4846,97,3461
4847,96,3462
4848,95,3462
4849,97,3462
4850,93,3463
4851,96,3463
4852,97,3464
4853,99,3465
4854,94,3465
4855,95,3465
4856,95,3466
4857,98,3466
4858,93,3467
4859,95,3467
4860,100,3468
4861,95,3468
4862,100,3469
4863,97,3469
4864,99,3470
4865,99,3471
4866,96,3471
4867,97,3473
4868,94,3473
4869,92,3474
4870,93,3474
4871,94,3475
4872,92,3475
4873,96,3475
4874,95,3476
4875,94,3476
4876,92,3476
4877,98,3477
4878,100,3479
4879,97,3480
4880,93,3480
4881,98,3482
4882,93,3482
4883,93,3484
4884,92,3484
4885,98,3484
4886,96,3485
4887,94,3486
4888,97,3486
4889,100,3486
4890,93,3487
4891,97,3487
4892,100,3487
4893,96,3488
4894,92,3489
4895,95,3489
4896,98,3490
4897,96,3490
4898,95,3491
4899,94,3491
4900,96,3491
4901,92,3493
4902,93,3493
4903,94,3494
4904,96,3495
4905,94,3495
4906,93,3496
4907,92,3498
4908,97,3498
4909,92,3499
4910,97,3499
4911,99,3500
4912,94,3500
4913,97,3500
4914,96,3501
4915,99,3501
4916,97,3502
4917,100,3502
4918,94,3502
4919,98,3503
4920,92,3503
4921,94,3503
4922,96,3504
4923,93,3504
4924,96,3505
4925,94,3505
4926,100,3505
4927,95,3508
4928,99,3508
4929,93,3509
4930,94,3510
4931,92,3510
4932,97,3511
4933,93,3512
4934,96,3512
4935,97,3513
4936,95,3513
4937,97,3514
4938,95,3514
4939,93,3515
4940,94,3516
4941,96,3516
4942,92,3516
4943,99,3517
4944,94,3517
4945,93,3517
4946,92,3518
4947,94,3518
4948,100,3518
4949,95,3519
4950,92,3519
4951,98,3522
4952,94,3522
4953,96,3524
4954,95,3524
4955,98,3524
4956,93,3525
4957,99,3525
4958,100,3527
4959,97,3527
4960,94,3527
4961,97,3529
4962,98,3529
4963,96,3530
4964,92,3530
4965,95,3530
4966,97,3531
4967,99,3531
4968,94,3531
4969,99,3532
4970,95,3533
4971,94,3533
4972,92,3534
4973,96,3536
4974,97,3538
4975,93,3538
4976,100,3538
4977,98,3539
4978,95,3539
4979,96,3539
4980,93,3541
4981,95,3541
4982,99,3542
4983,95,3544
4984,96,3544
4985,100,3544
4986,92,3546
4987,99,3546
4988,95,3548
4989,93,3548
4990,98,3548
4991,95,3549
4992,94,3549
4993,92,3550
4994,100,3551
4995,95,3552
4996,99,3552
4997,96,3552
4998,94,3553
4999,97,3553
5000,93,3553
5001,99,3554
5002,95,3555
5003,97,3560
5004,94,3560
5005,96,3560
5006,94,3561
5007,96,3561
5008,93,3561
5009,94,3562
5010,99,3565
5011,92,3565
5012,95,3567
5013,99,3567
5014,100,3569
5015,96,3569
5016,93,3569
5017,95,3571
5018,100,3571
5019,93,3572
5020,92,3572
5021,97,3572
5022,98,3573
5023,93,3573
5024,92,3574
5025,95,3574
5026,94,3574
5027,92,3575
5028,96,3576
5029,100,3576
5030,98,3577
5031,95,3577
5032,96,3577
5033,94,3578
5034,98,3578
5035,96,3579
5036,94,3579
5037,97,3580
5038,96,3580
5039,95,3580
5040,97,3581
5041,95,3582
5042,92,3583
5043,99,3584
5044,98,3584
5045,95,3585
5046,92,3585
5047,93,3586
5048,100,3587
5049,99,3588
5050,92,3588
5051,96,3588
5052,92,3589
5053,98,3589
5054,96,3589
5055,98,3590
5056,92,3590
5057,99,3591
5058,99,3592
5059,96,3593
5060,93,3593
5061,96,3595
5062,99,3595
5063,92,3596
5064,98,3596
5065,93,3600
5066,95,3600
5067,99,3601
5068,94,3601
5069,97,3603
5070,94,3603
5071,92,3604
5072,95,3605
5073,95,3608
5074,100,3609
5075,97,3609
5076,93,3611
5077,92,3612
5078,100,3612
5079,99,3612
5080,98,3615
5081,94,3615
5082,93,3615
5083,95,3616
5084,92,3616
5085,94,3616
5086,98,3617
5087,97,3617
5088,92,3617
5089,92,3618
5090,100,3619
5091,93,3622
5092,94,3622
5093,96,3623
5094,92,3624
5095,95,3624
5096,93,3624
5097,95,3625
5098,99,3625
5099,96,3626
5100,93,3626
5101,100,3626
5102,97,3627
5103,95,3627
5104,94,3627
5105,100,3628
5106,97,3628
5107,96,3629
5108,99,3629
5109,98,3630
5110,93,3631
5111,98,3632
5112,100,3632
5113,96,3632
5114,96,3633
5115,99,3633
5116,94,3635
5117,97,3635
5118,100,3636
5119,92,3636
5120,98,3636
5121,94,3637
5122,92,3638
5123,98,3638
5124,93,3638
5125,97,3640
5126,98,3640
5127,94,3642
5128,92,3643
5129,100,3644
5130,100,3645
5131,92,3645
5132,98,3645
5133,93,3646
5134,98,3646
5135,100,3647
5136,98,3647
5137,96,3648
5138,100,3648
5139,93,3648
5140,97,3649
5141,100,3649
5142,99,3651
5143,92,3651
5144,94,3651
5145,94,3652
5146,96,3654
5147,98,3654
5148,92,3654
5149,98,3655
5150,100,3656
5151,92,3656
5152,96,3656
5153,97,3657
5154,93,3657
5155,93,3658
5156,92,3660
5157,94,3660
5158,100,3660
5159,99,3663
5160,105,3665
5161,103,3665
5162,102,3665
5163,106,3667
5164,101,3667
5165,105,3668
5166,106,3668
5167,101,3668
5168,103,3669
5169,101,3669
5170,101,3670
5171,103,3672
5172,101,3672
5173,103,3674
5174,101,3674
5175,102,3674
5176,105,3675
5177,104,3675
5178,101,3675
5179,102,3676
5180,106,3676
5181,101,3679
5182,103,3681
5183,102,3681
5184,105,3682
5185,104,3683
5186,101,3683
5187,103,3684
5188,101,3684
5189,106,3686
5190,103,3686
5191,104,3686
5192,102,3687
5193,102,3688
5194,104,3688
5195,101,3688
5196,101,3689
5197,102,3689
5198,103,3690
5199,104,3690
5200,106,3691
5201,105,3691
5202,101,3692
5203,105,3692
5204,106,3692
5205,106,3693
5206,103,3693
5207,105,3693
5208,105,3695
5209,102,3695
5210,101,3696
5211,103,3697
5212,105,3697
5213,101,3698
5214,105,3698
5215,101,3699
5216,102,3699
5217,106,3699
5218,103,3700
5219,101,3700
5220,106,3700
5221,105,3704
5222,102,3704
5223,103,3704
5224,101,3705
5225,102,3705
5226,102,3707
5227,101,3707
5228,105,3707
5229,104,3708
5230,106,3708
5231,102,3708
5232,103,3709
5233,105,3709
5234,106,3710
5235,106,3711
5236,105,3711
5237,103,3712
5238,101,3712
5239,106,3712
5240,102,3713
5241,105,3713
5242,106,3713
5243,101,3715
5244,103,3716
5245,104,3717
5246,103,3717
5247,106,3717
5248,105,3718
5249,104,3718
5250,106,3718
5251,101,3719
5252,104,3720
5253,101,3720
5254,103,3721
5255,104,3721
5256,105,3722
5257,106,3722
5258,103,3722
5259,105,3723
5260,106,3723
5261,102,3723
5262,105,3724
5263,104,3725
5264,104,3728
5265,105,3731
5266,106,3731
5267,101,3734
5268,103,3736
5269,106,3736
5270,101,3736
5271,104,3738
5272,106,3738
5273,104,3740
5274,106,3740
5275,101,3741
5276,105,3741
5277,104,3742
5278,106,3744
5279,104,3744
5280,101,3744
5281,105,3745
5282,103,3745
5283,102,3747
5284,106,3747
5285,104,3747
5286,104,3748
5287,105,3748
5288,102,3748
5289,102,3749
5290,104,3749
5291,103,3749
5292,105,3750
5293,104,3751
5294,101,3751
5295,103,3754
5296,101,3754
5297,104,3754
5298,103,3755
5299,102,3755
5300,104,3755
5301,101,3757
5302,106,3757
5303,101,3758
5304,104,3760
5305,106,3760
5306,101,3760
5307,103,3761
5308,101,3763
5309,106,3764
5310,102,3765
5311,105,3767
5312,101,3767
5313,101,3768
5314,105,3768
5315,102,3768
5316,101,3769
5317,104,3769
5318,106,3770
5319,104,3772
5320,105,3772
5321,101,3772
5322,101,3773
5323,101,3774
5324,102,3774
5325,105,3774
5326,101,3776
5327,102,3776
5328,104,3776
5329,101,3777
5330,102,3777
5331,104,3778
5332,102,3779
5333,103,3779
5334,105,3779
5335,105,3780
5336,106,3781
5337,103,3781
5338,101,3782
5339,104,3782
5340,106,3782
5341,104,3783
5342,105,3783
5343,103,3783
5344,102,3784
5345,103,3784
5346,105,3784
5347,103,3785
5348,106,3788
5349,103,3789
5350,101,3789
5351,106,3789
5352,103,3791
5353,104,3791
5354,105,3791
5355,104,3794
5356,103,3794
5357,103,3795
5358,102,3796
5359,105,3796
5360,105,3797
5361,104,3797
5362,106,3799
5363,103,3800
5364,106,3800
5365,102,3800
5366,106,3801
5367,104,3803
5368,102,3804
5369,101,3804
5370,104,3804
5371,103,3808
5372,106,3808
5373,106,3810
5374,102,3811
5375,103,3811
5376,106,3811
5377,102,3812
5378,103,3812
5379,101,3812
5380,103,3814
5381,104,3814
5382,105,3815
5383,106,3815
5384,102,3815
5385,101,3816
5386,103,3816
5387,105,3817
5388,101,3817
5389,106,3819
5390,103,3819
5391,105,3820
5392,104,3820
5393,101,3820
5394,104,3822
5395,101,3823
5396,104,3823
5397,106,3823
5398,102,3824
5399,106,3827
5400,102,3829
5401,101,3829
5402,104,3830
5403,106,3831
5404,101,3831
5405,105,3831
5406,102,3832
5407,106,3832
5408,104,3832
5409,104,3834
5410,106,3834
5411,106,3835
5412,101,3835
5413,102,3835
5414,102,3837
5415,101,3838
5416,105,3838
5417,106,3839
5418,102,3839
5419,101,3839
5420,106,3840
5421,103,3840
5422,101,3842
5423,102,3842
5424,105,3842
5425,106,3843
5426,103,3844
5427,104,3844
5428,103,3845
5429,101,3845
5430,105,3845
5431,105,3846
5432,106,3846
5433,103,3846
5434,106,3847
5435,103,3847
5436,102,3849
5437,106,3850
5438,103,3850
5439,102,3851
5440,101,3851
5441,105,3851
5442,102,3852
5443,104,3852
5444,102,3853
5445,103,3854
5446,102,3854
5447,101,3855
5448,106,3855
5449,105,3855
5450,101,3856
5451,104,3856
5452,102,3856
5453,105,3857
5454,104,3857
5455,102,3858
5456,106,3859
5457,101,3859
5458,102,3860
5459,105,3860
5460,102,3861
5461,101,3861
5462,103,3862
5463,101,3863
5464,105,3863
5465,103,3863
5466,106,3864
5467,102,3866
5468,104,3866
5469,104,3867
5470,106,3867
5471,103,3867
5472,101,3868
5473,104,3868
5474,105,3870
5475,104,3870
5476,106,3872
5477,101,3872
5478,103,3872
5479,104,3873
5480,103,3874
5481,106,3874
5482,101,3875
5483,103,3875
5484,104,3876
5485,101,3876
5486,102,3876
5487,103,3877
5488,104,3877
5489,102,3877
5490,104,3878
5491,103,3880
5492,106,3880
5493,104,3883
5494,106,3885
5495,102,3886
5496,106,3886
5497,102,3887
5498,106,3887
5499,103,3887
5500,101,3888
5501,106,3888
5502,104,3889
5503,104,3892
5504,105,3894
5505,102,3894
5506,101,3894
5507,101,3895
5508,103,3896
5509,102,3896
5510,106,3896
5511,103,3897
5512,105,3898
5513,106,3899
5514,102,3899
5515,105,3899
5516,104,3900
5517,105,3900
5518,103,3900
5519,102,3901
5520,102,3903
5521,101,3903
5522,103,3903
5523,106,3905
5524,101,3906
5525,105,3906
5526,105,3907
5527,103,3907
5528,105,3908
5529,102,3908
5530,106,3908
5531,106,3909
5532,101,3909
5533,102,3911
5534,106,3911
5535,104,3912
5536,103,3912
5537,101,3912
5538,104,3913
5539,105,3913
5540,102,3914
5541,105,3917
5542,101,3917
5543,101,3918
5544,103,3918
5545,102,3919
5546,101,3919
5547,106,3919
5548,101,3921
5549,101,3922
5550,103,3923
5551,105,3923
5552,102,3923
5553,102,3924
5554,101,3924
5555,105,3924
5556,101,3925
5557,101,3926
5558,104,3926
5559,106,3927
5560,101,3927
5561,103,3928
5562,101,3928
5563,106,3929
5564,104,3930
5565,104,3931
5566,101,3932
5567,106,3933
5568,101,3934
5569,102,3934
5570,104,3934
5571,103,3935
5572,106,3936
5573,105,3936
5574,104,3936
5575,106,3937
5576,101,3937
5577,106,3938
5578,101,3939
5579,105,3939
5580,106,3939
5581,103,3940
5582,106,3942
5583,103,3943
5584,105,3943
5585,102,3943
5586,104,3947
5587,105,3947
5588,103,3948
5589,102,3948
5590,101,3948
5591,106,3950
5592,103,3953
5593,101,3954
5594,104,3954
5595,103,3954
5596,102,3955
5597,106,3955
5598,103,3955
5599,101,3956
5600,103,3956
5601,105,3956
5602,105,3957
5603,101,3957
5604,102,3958
5605,104,3958
5606,103,3958
5607,106,3959
5608,101,3959
5609,104,3962
5610,101,3962
5611,105,3962
5612,101,3965
5613,102,3965
5614,105,3965
5615,104,3966
5616,105,3967
5617,104,3967
5618,102,3967
5619,106,3968
5620,103,3968
5621,101,3970
5622,102,3970
5623,106,3970
5624,101,3971
5625,103,3972
5626,104,3972
5627,106,3973
5628,105,3974
5629,104,3974
5630,102,3974
5631,101,3975
5632,105,3976
5633,102,3976
5634,102,3977
5635,105,3978
5636,104,3979
5637,105,3979
5638,102,3980
5639,104,3980
5640,103,3980
5641,102,3981
5642,106,3981
5643,103,3982
5644,104,3982
5645,106,3982
5646,105,3983
5647,104,3985
5648,104,3986
5649,101,3986
5650,103,3988
5651,106,3988
5652,104,3988
5653,101,3990
5654,105,3990
5655,101,3991
5656,105,3991
5657,104,3991
5658,105,3992
5659,102,3992
5660,106,3994
5661,102,3994
5662,101,3994
5663,105,3996
5664,105,3998
5665,106,3998
5666,104,3998
5667,102,3999
5668,103,4002
5669,104,4003
5670,102,4003
5671,106,4003
5672,101,4004
5673,106,4005
5674,105,4005
5675,101,4006
5676,104,4006
5677,105,4007
5678,102,4007
5679,101,4007
5680,104,4008
5681,101,4008
5682,104,4009
5683,101,4009
5684,106,4010
5685,102,4010
5686,103,4011
5687,105,4011
5688,106,4011
5689,103,4012
5690,105,4013
5691,102,4013
5692,101,4014
5693,106,4014
5694,102,4018
5695,105,4019
5696,103,4019
5697,104,4019
5698,104,4020
5699,106,4021
5700,105,4021
5701,103,4021
5702,106,4022
5703,102,4022
5704,104,4022
5705,102,4023
5706,101,4024
5707,104,4024
5708,106,4024
5709,106,4025
5710,105,4025
5711,102,4025
5712,104,4026
5713,102,4026
5714,103,4027
5715,104,4027
5716,105,4027
5717,103,4028
5718,105,4028
5719,102,4028
5720,105,4029
5721,103,4029
5722,103,4030
5723,105,4030
5724,104,4031
5725,102,4031
5726,101,4031
5727,106,4033
5728,103,4033
5729,104,4033
5730,101,4034
5731,103,4034
5732,104,4034
5733,102,4037
5734,106,4038
5735,103,4040
5736,101,4042
5737,103,4044
5738,104,4044
5739,102,4045
5740,101,4045
5741,106,4048
5742,104,4048
5743,102,4048
5744,102,4049
5745,103,4049
5746,104,4049
5747,105,4050
5748,101,4050
5749,106,4053
5750,101,4053
5751,103,4055
5752,102,4056
5753,103,4056
5754,103,4058
5755,102,4058
5756,105,4059
5757,105,4062
5758,103,4063
5759,105,4063
5760,101,4064
5761,103,4065
5762,104,4065
5763,101,4065
5764,103,4066
5765,105,4066
5766,104,4066
5767,102,4067
5768,103,4067
5769,101,4067
5770,104,4069
5771,106,4070
5772,105,4070
5773,103,4070
5774,105,4071
5775,104,4071
5776,104,4072
5777,102,4073
5778,105,4073
5779,102,4075
5780,103,4075
5781,101,4075
5782,102,4076
5783,104,4076
5784,106,4076
5785,106,4077
5786,101,4077
5787,105,4077
5788,102,4078
5789,103,4078
5790,104,4078
5791,101,4079
5792,103,4079
5793,105,4079
5794,102,4080
5795,104,4080
5796,101,4080
5797,102,4081
5798,105,4081
5799,103,4082
5800,105,4083
5801,103,4083
5802,106,4083
5803,104,4084
5804,103,4084
5805,103,4085
5806,104,4085
5807,102,4085
5808,102,4086
5809,104,4086
5810,105,4087
5811,101,4087
5812,102,4087
5813,105,4088
5814,103,4090
5815,102,4090
5816,101,4090
5817,103,4091
5818,105,4091
5819,104,4092
5820,102,4092
5821,103,4093
5822,104,4094
5823,104,4095
5824,106,4096
5825,104,4097
5826,101,4097
5827,105,4097
5828,106,4098
5829,101,4098
5830,104,4098
5831,101,4099
5832,105,4099
5833,107,4100
5834,109,4100
5835,108,4100
5836,107,4101
5837,108,4101
5838,109,4101
5839,108,4102
5840,109,4102
5841,109,4104
5842,108,4104
5843,108,4105
5844,109,4105
5845,107,4105
5846,107,4106
5847,109,4106
5848,108,4106
5849,107,4107
5850,108,4107
5851,109,4107
5852,107,4108
5853,107,4109
5854,108,4109
5855,109,4110
5856,107,4112
5857,108,4112
5858,109,4112
5859,107,4113
5860,108,4113
5861,109,4113
5862,107,4114
5863,108,4115
5864,107,4115
5865,109,4116
5866,107,4116
5867,109,4117
5868,108,4117
5869,107,4117
5870,107,4119
5871,109,4119
5872,108,4119
5873,108,4120
5874,107,4122
5875,109,4122
5876,108,4122
5877,107,4124
5878,108,4124
5879,109,4125
5880,107,4126
5881,109,4126
5882,108,4126
5883,107,4127
5884,108,4127
5885,108,4129
5886,107,4129
5887,109,4129
5888,107,4130
5889,109,4130
5890,108,4131
5891,109,4132
5892,108,4132
5893,107,4133
5894,108,4133
5895,109,4133
5896,109,4134
5897,108,4134
5898,107,4134
5899,109,4135
5900,108,4135
5901,107,4137
5902,108,4138
5903,107,4138
5904,109,4138
5905,109,4140
5906,108,4141
5907,109,4142
5908,108,4142
5909,107,4142
5910,108,4143
5911,107,4143
5912,109,4143
5913,107,4144
5914,108,4144
5915,109,4146
5916,108,4146
5917,107,4146
5918,107,4148
5919,109,4148
5920,108,4148
5921,109,4152
5922,108,4152
5923,109,4153
5924,108,4153
5925,107,4153
5926,107,4155
5927,108,4156
5928,109,4156
5929,107,4156
5930,107,4157
5931,108,4157
5932,109,4158
5933,107,4158
5934,108,4158
5935,108,4159
5936,107,4161
5937,109,4161
5938,109,4162
5939,107,4163
5940,109,4163
5941,108,4163
5942,107,4164
5943,108,4164
5944,109,4164
5945,109,4165
5946,109,4166
5947,107,4166
5948,108,4166
5949,108,4168
5950,109,4168
5951,109,4169
5952,109,4170
5953,108,4171
5954,108,4178
5955,109,4179
5956,107,4180
5957,108,4180
5958,108,4182
5959,107,4182
5960,108,4183
5961,109,4183
5962,108,4184
5963,109,4184
5964,107,4184
5965,109,4185
5966,108,4185
5967,109,4186
5968,107,4186
5969,108,4187
5970,107,4189
5971,109,4189
5972,108,4190
5973,107,4190
5974,107,4191
5975,108,4191
5976,109,4191
5977,108,4192
5978,107,4192
5979,109,4192
5980,109,4193
5981,109,4194
5982,108,4195
5983,107,4195
5984,109,4195
5985,108,4196
5986,107,4196
5987,109,4196
5988,109,4197
5989,107,4197
5990,109,4198
5991,108,4200
5992,108,4201
5993,107,4201
5994,109,4202
5995,107,4202
5996,108,4204
5997,109,4205
5998,108,4205
5999,107,4205
6000,107,4206
6001,108,4206
6002,107,4207
6003,108,4207
6004,109,4207
6005,107,4208
6006,109,4208
6007,109,4209
6008,107,4211
6009,108,4211
6010,109,4211
6011,107,4212
6012,108,4215
6013,109,4215
6014,109,4216
6015,107,4216
6016,107,4217
6017,109,4217
6018,108,4219
6019,109,4219
6020,107,4219
6021,108,4220
6022,109,4220
6023,107,4220
6024,109,4221
6025,109,4223
6026,109,4224
6027,108,4225
6028,107,4225
6029,108,4226
6030,107,4226
6031,109,4226
6032,109,4227
6033,107,4227
6034,108,4227
6035,108,4228
6036,107,4228
6037,109,4228
6038,108,4230
6039,107,4231
6040,108,4231
6041,109,4232
6042,108,4232
6043,108,4233
6044,109,4233
6045,107,4233
6046,107,4234
6047,108,4235
6048,107,4235
6049,109,4237
6050,109,4238
6051,108,4238
6052,108,4239
6053,107,4239
6054,109,4239
6055,108,4242
6056,107,4242
6057,109,4242
6058,109,4243
6059,107,4244
6060,108,4244
6061,109,4245
6062,108,4245
6063,109,4247
6064,107,4248
6065,109,4248
6066,108,4248
6067,107,4253
6068,108,4253
6069,109,4253
6070,108,4255
6071,108,4256
6072,109,4257
6073,109,4258
6074,107,4258
6075,108,4258
6076,108,4259
6077,109,4259
6078,109,4260
6079,108,4260
6080,108,4261
6081,109,4262
6082,108,4262
6083,107,4262
6084,108,4263
6085,107,4265
6086,109,4265
6087,108,4265
6088,107,4267
6089,109,4267
6090,108,4268
6091,109,4268
6092,107,4268
6093,109,4269
6094,109,4270
6095,107,4270
6096,109,4271
6097,107,4271
6098,109,4273
6099,108,4273
6100,107,4274
6101,108,4275
6102,107,4275
6103,109,4275
6104,107,4277
6105,108,4277
6106,109,4277
6107,108,4278
6108,109,4278
6109,107,4279
6110,108,4279
6111,109,4279
6112,108,4280
6113,109,4280
6114,107,4280
6115,108,4281
6116,109,4282
6117,108,4282
6118,107,4282
6119,108,4283
6120,109,4283
6121,109,4284
6122,107,4285
6123,109,4285
6124,108,4286
6125,109,4286
6126,109,4288
6127,107,4288
6128,108,4289
6129,107,4289
6130,109,4290
6131,108,4290
6132,107,4290
6133,109,4291
6134,107,4291
6135,109,4293
6136,108,4294
6137,108,4295
6138,107,4295
6139,109,4295
6140,107,4296
6141,108,4296
6142,108,4297
6143,109,4298
6144,108,4298
6145,109,4300
6146,108,4301
6147,107,4301
6148,109,4301
6149,109,4302
6150,107,4302
6151,108,4303
6152,107,4304
6153,108,4306
6154,107,4306
6155,108,4307
6156,107,4307
6157,108,4308
6158,109,4308
6159,107,4309
6160,109,4309
6161,108,4310
6162,107,4310
6163,108,4311
6164,109,4312
6165,107,4312
6166,108,4312
6167,109,4313
6168,108,4313
6169,107,4313
6170,107,4314
6171,108,4314
6172,109,4314
6173,109,4315
6174,108,4316
6175,107,4317
6176,109,4317
6177,108,4317
6178,107,4318
6179,108,4319
6180,107,4319
6181,109,4319
6182,107,4320
6183,109,4320
6184,108,4320
6185,109,4323
6186,108,4323
6187,107,4323
6188,109,4324
6189,108,4324
6190,109,4325
6191,107,4325
6192,108,4325
6193,107,4326
6194,108,4327
6195,109,4327
6196,107,4327
6197,107,4328
6198,108,4328
6199,109,4328
6200,109,4329
6201,109,4330
6202,109,4331
6203,109,4332
6204,109,4333
6205,109,4334
6206,107,4335
6207,108,4336
6208,109,4336
6209,107,4336
6210,107,4337
6211,109,4337
6212,108,4337
6213,107,4338
6214,109,4338
6215,108,4338
6216,108,4339
6217,108,4340
6218,109,4342
6219,108,4344
6220,107,4344
6221,109,4344
6222,108,4345
6223,107,4345
6224,109,4345
6225,108,4347
6226,107,4348
6227,109,4349
6228,108,4350
6229,108,4351
6230,107,4351
6231,108,4352
6232,109,4352
6233,107,4352
6234,108,4353
6235,109,4353
6236,107,4353
6237,108,4354
6238,108,4355
6239,107,4356
6240,108,4356
6241,109,4357
6242,107,4357
6243,108,4357
6244,107,4359
6245,109,4359
6246,107,4360
6247,108,4361
6248,107,4361
6249,109,4361
6250,108,4363
6251,108,4364
6252,109,4364
6253,107,4364
6254,107,4365
6255,109,4365
6256,107,4368
6257,108,4368
6258,109,4370
6259,108,4372
6260,109,4373
6261,107,4373
6262,108,4373
6263,107,4376
6264,108,4376
6265,109,4377
6266,107,4378
6267,109,4378
6268,108,4378
6269,109,4379
6270,108,4379
6271,108,4381
6272,107,4381
6273,108,4383
6274,109,4384
6275,108,4385
6276,107,4385
6277,107,4386
6278,108,4386
6279,108,4388
6280,109,4390
6281,109,4391
6282,109,4392
6283,109,4393
6284,109,4394
6285,109,4395
6286,107,4395
6287,107,4398
6288,108,4398
6289,109,4398
6290,109,4399
6291,107,4400
6292,108,4400
6293,109,4401
6294,107,4401
6295,108,4401
6296,107,4402
6297,108,4403
6298,109,4403
6299,107,4403
6300,109,4404
6301,107,4404
6302,108,4404
6303,109,4406
6304,108,4407
6305,109,4407
6306,108,4408
6307,107,4408
6308,109,4408
6309,109,4410
6310,107,4410
6311,108,4410
6312,107,4411
6313,108,4411
6314,107,4412
6315,108,4412
6316,109,4412
6317,108,4413
6318,109,4413
6319,109,4415
6320,109,4416
6321,108,4416
6322,109,4420
6323,107,4420
6324,108,4423
6325,108,4424
6326,109,4424
6327,109,4426
6328,107,4426
6329,107,4427
6330,108,4427
6331,107,4428
6332,109,4428
6333,107,4429
6334,108,4429
6335,109,4430
6336,108,4430
6337,107,4431
6338,108,4431
