grade_id,supervisor_id,grade,date
8889,9015,9,2019-12-13 23:00:00
8890,9017,0,2019-12-29 23:00:00
8891,9018,10,2019-12-28 23:00:00
8892,9018,7,2019-12-23 23:00:00
8893,9019,8,2019-12-24 23:00:00
8894,9019,10,2019-12-25 23:00:00
8895,9023,6,2019-12-12 23:00:00
8896,9023,10,2019-12-04 23:00:00
8897,9024,4,2019-12-20 23:00:00
8898,9026,8,2019-12-29 23:00:00
8899,9027,4,2019-12-30 23:00:00
8900,9028,1,2019-12-31 23:00:00
8901,9028,7,2019-12-31 23:00:00
8902,9029,6,2019-12-10 23:00:00
8903,9029,5,2019-12-28 23:00:00
8904,9030,9,2019-12-10 23:00:00
8905,9030,3,2019-12-12 23:00:00
8906,9033,10,2019-12-26 23:00:00
8907,9033,8,2019-12-18 23:00:00
8908,9034,9,2019-12-23 23:00:00
8909,9034,9,2019-12-16 23:00:00
8910,9037,8,2019-12-15 23:00:00
8911,9038,7,2019-12-11 23:00:00
8912,9038,9,2019-12-27 23:00:00
8913,9039,8,2019-12-16 23:00:00
8914,9039,9,2019-12-25 23:00:00
8915,9040,9,2019-12-12 23:00:00
8916,9040,8,2019-12-24 23:00:00
8917,9042,2,2019-12-10 23:00:00
8918,9042,9,2019-12-30 23:00:00
8919,9043,3,2019-12-25 23:00:00
8920,9043,7,2019-12-31 23:00:00
8921,9044,9,2019-12-23 23:00:00
8922,9044,6,2019-12-23 23:00:00
8923,9045,10,2019-12-23 23:00:00
8924,9045,6,2019-12-25 23:00:00
8925,9046,10,2019-12-29 23:00:00
8926,9046,8,2019-12-28 23:00:00
8927,9049,6,2019-12-22 23:00:00
8928,9049,5,2019-12-21 23:00:00
8929,9051,6,2019-12-12 23:00:00
8930,9052,10,2019-12-14 23:00:00
8931,9052,9,2019-12-20 23:00:00
8932,9053,7,2019-12-19 23:00:00
8933,9053,6,2019-12-13 23:00:00
8934,9054,7,2019-12-31 23:00:00
8935,9055,7,2019-12-28 23:00:00
8936,9055,10,2019-12-29 23:00:00
8937,9056,9,2019-12-25 23:00:00
8938,9056,8,2019-12-24 23:00:00
8939,9057,10,2019-12-17 23:00:00
8940,9059,7,2019-12-22 23:00:00
8941,9062,6,2019-12-16 23:00:00
8942,9063,10,2019-12-13 23:00:00
8943,9063,6,2019-12-19 23:00:00
8944,9065,10,2019-12-08 23:00:00
8945,9065,10,2019-12-13 23:00:00
8946,9066,6,2019-12-07 23:00:00
8947,9066,10,2019-12-20 23:00:00
8948,9067,10,2019-12-30 23:00:00
8949,9068,10,2019-12-31 23:00:00
8950,9068,7,2019-12-29 23:00:00
8951,9069,6,2019-12-31 23:00:00
8952,9069,8,2019-12-31 23:00:00
8953,9070,9,2019-12-29 23:00:00
8954,9071,6,2019-12-31 23:00:00
8955,9072,9,2019-12-30 23:00:00
8956,9072,9,2019-12-30 23:00:00
8957,9074,8,2019-12-26 23:00:00
8958,9074,7,2019-12-20 23:00:00
8959,9077,5,2019-12-22 23:00:00
8960,9077,10,2019-12-27 23:00:00
8961,9078,8,2019-12-22 23:00:00
8962,9079,10,2019-12-29 23:00:00
8963,9080,9,2019-12-23 23:00:00
8964,9082,6,2019-12-16 23:00:00
8965,9084,8,2019-12-28 23:00:00
8966,9088,7,2019-12-12 23:00:00
8967,9091,7,2019-12-21 23:00:00
8968,9093,6,2019-12-26 23:00:00
8969,9095,7,2019-12-30 23:00:00
8970,9096,7,2019-12-31 23:00:00
8971,9096,8,2019-12-31 23:00:00
8972,9098,2,2019-12-16 23:00:00
8973,9099,4,2019-12-29 23:00:00
8974,9099,7,2019-12-07 23:00:00
8975,9101,1,2019-12-26 23:00:00
8976,9103,9,2019-12-23 23:00:00
8977,9104,4,2019-12-22 23:00:00
8978,9105,7,2019-12-20 23:00:00
8979,9106,8,2019-12-27 23:00:00
8980,9108,10,2019-12-31 23:00:00
8981,9108,10,2019-12-26 23:00:00
8982,9111,9,2019-12-31 23:00:00
8983,9111,6,2019-12-23 23:00:00
8984,9112,10,2019-12-31 23:00:00
8985,9116,10,2019-12-29 23:00:00
8986,9117,6,2019-12-31 23:00:00
8987,9117,4,2019-12-31 23:00:00
8988,9118,0,2019-12-30 23:00:00
8989,9119,1,2019-12-15 23:00:00
8990,9119,9,2019-12-26 23:00:00
8991,9120,5,2019-12-28 23:00:00
8992,9120,9,2019-12-21 23:00:00
8993,9121,10,2019-12-24 23:00:00
8994,9122,10,2019-12-28 23:00:00
8995,9123,10,2019-12-13 23:00:00
8996,9123,10,2019-12-29 23:00:00
8997,9125,4,2019-12-16 23:00:00
8998,9125,8,2019-12-22 23:00:00
8999,9127,10,2019-12-30 23:00:00
9000,9128,10,2019-12-30 23:00:00
9001,9128,5,2019-12-31 23:00:00
9002,9129,8,2019-12-22 23:00:00
9003,9129,9,2019-12-21 23:00:00
9004,9130,5,2019-12-24 23:00:00
9005,9131,10,2019-12-20 23:00:00
9006,9131,9,2019-12-21 23:00:00
9007,9133,10,2019-12-25 23:00:00
9008,9133,2,2019-12-16 23:00:00
9009,9136,1,2019-12-20 23:00:00
9010,9137,8,2019-12-25 23:00:00
9011,9137,7,2019-12-25 23:00:00
9012,9138,8,2019-12-11 23:00:00
9013,9139,10,2019-12-09 23:00:00
9014,9139,7,2019-12-25 23:00:00
9015,9140,6,2019-12-31 23:00:00
9016,9140,7,2019-12-06 23:00:00
9017,9142,10,2019-12-14 23:00:00
9018,9142,5,2019-12-10 23:00:00
9019,9143,9,2019-12-08 23:00:00
9020,9143,4,2019-12-11 23:00:00
9021,9144,9,2019-12-28 23:00:00
9022,9144,2,2019-12-27 23:00:00
9023,9146,8,2019-12-24 23:00:00
9024,9147,10,2019-12-26 23:00:00
9025,9149,4,2019-12-27 23:00:00
9026,9152,8,2019-12-28 23:00:00
9027,9157,3,2019-12-14 23:00:00
9028,9158,9,2019-12-14 23:00:00
9029,9159,5,2019-12-25 23:00:00
9030,9159,9,2019-12-26 23:00:00
9031,9160,10,2019-12-29 23:00:00
9032,9160,9,2019-12-26 23:00:00
9033,9161,8,2019-12-31 23:00:00
9034,9162,3,2019-12-27 23:00:00
9035,9162,0,2019-12-25 23:00:00
9036,9163,10,2019-12-30 23:00:00
9037,9163,10,2019-12-24 23:00:00
9038,9164,8,2019-12-19 23:00:00
9039,9164,10,2019-12-14 23:00:00
9040,9165,9,2019-12-19 23:00:00
9041,9165,6,2019-12-08 23:00:00
9042,9166,10,2019-12-25 23:00:00
9043,9166,10,2019-12-28 23:00:00
9044,9167,9,2019-12-20 23:00:00
9045,9167,9,2019-12-21 23:00:00
9046,9168,10,2019-12-24 23:00:00
9047,9168,7,2019-12-26 23:00:00
9048,9169,8,2019-12-29 23:00:00
9049,9170,8,2019-12-28 23:00:00
9050,9170,10,2019-12-31 23:00:00
9051,9171,8,2019-12-28 23:00:00
9052,9171,9,2019-12-28 23:00:00
9053,9176,10,2019-12-31 23:00:00
9054,9177,10,2019-12-23 23:00:00
9055,9177,10,2019-12-22 23:00:00
9056,9178,10,2019-12-31 23:00:00
9057,9179,1,2019-12-21 23:00:00
9058,9179,9,2019-12-29 23:00:00
9059,9180,6,2019-12-31 23:00:00
9060,9182,6,2019-12-31 23:00:00
9061,9183,5,2019-12-25 23:00:00
9062,9183,10,2019-12-20 23:00:00
9063,9184,8,2019-12-11 23:00:00
9064,9185,8,2019-12-27 23:00:00
9065,9186,9,2019-12-30 23:00:00
9066,9188,6,2019-12-31 23:00:00
9067,9188,10,2019-12-30 23:00:00
9068,9189,5,2019-12-23 23:00:00
9069,9189,9,2019-12-23 23:00:00
9070,9191,5,2019-12-29 23:00:00
9071,9193,9,2019-12-27 23:00:00
9072,9193,7,2019-12-23 23:00:00
9073,9194,5,2019-12-22 23:00:00
9074,9195,10,2019-12-22 23:00:00
9075,9196,10,2019-12-13 23:00:00
9076,9197,7,2019-12-13 23:00:00
9077,9199,8,2019-12-25 23:00:00
9078,9200,10,2019-12-19 23:00:00
9079,9200,8,2019-12-09 23:00:00
9080,9201,10,2019-12-25 23:00:00
9081,9201,7,2019-12-29 23:00:00
9082,9202,7,2019-12-25 23:00:00
9083,9203,2,2019-12-29 23:00:00
9084,9206,10,2019-12-09 23:00:00
9085,9207,7,2019-12-04 23:00:00
9086,9208,7,2019-12-30 23:00:00
9087,9208,9,2019-12-20 23:00:00
9088,9209,5,2019-12-17 23:00:00
9089,9209,8,2019-12-30 23:00:00
9090,9212,9,2019-12-27 23:00:00
9091,9212,9,2019-12-29 23:00:00
9092,9214,8,2019-12-18 23:00:00
9093,9215,2,2019-12-13 23:00:00
9094,9217,10,2019-12-29 23:00:00
9095,9217,9,2019-12-26 23:00:00
9096,9218,8,2019-12-19 23:00:00
9097,9218,9,2019-12-29 23:00:00
9098,9220,8,2019-12-27 23:00:00
9099,9221,10,2019-12-28 23:00:00
9100,9221,9,2019-12-29 23:00:00
9101,9222,7,2019-12-29 23:00:00
9102,9222,9,2019-12-30 23:00:00
9103,9223,10,2019-12-23 23:00:00
9104,9223,9,2019-12-23 23:00:00
9105,9224,8,2019-12-30 23:00:00
9106,9224,5,2019-12-24 23:00:00
9107,9226,9,2019-12-06 23:00:00
9108,9227,8,2019-12-07 23:00:00
9109,9229,4,2019-12-13 23:00:00
9110,9229,10,2019-12-19 23:00:00
9111,9230,3,2019-12-27 23:00:00
9112,9231,9,2019-12-31 23:00:00
9113,9232,10,2019-12-15 23:00:00
9114,9232,4,2019-12-18 23:00:00
9115,9234,9,2019-12-28 23:00:00
9116,9234,8,2019-12-28 23:00:00
9117,9235,4,2019-12-30 23:00:00
9118,9239,9,2019-12-28 23:00:00
9119,9240,10,2019-12-29 23:00:00
9120,9240,1,2019-12-14 23:00:00
9121,9241,10,2019-12-12 23:00:00
9122,9241,5,2019-12-30 23:00:00
9123,9242,7,2019-12-07 23:00:00
9124,9242,8,2019-12-10 23:00:00
9125,9243,10,2019-12-15 23:00:00
9126,9243,7,2019-12-14 23:00:00
9127,9244,8,2019-12-05 23:00:00
9128,9245,9,2019-12-12 23:00:00
9129,9245,4,2019-12-11 23:00:00
9130,9246,9,2019-12-06 23:00:00
9131,9246,10,2019-12-06 23:00:00
9132,9247,5,2019-12-30 23:00:00
9133,9251,5,2019-12-18 23:00:00
9134,9251,7,2019-12-13 23:00:00
9135,9252,7,2019-12-09 23:00:00
9136,9252,9,2019-12-05 23:00:00
9137,9253,6,2019-12-13 23:00:00
9138,9256,1,2019-12-31 23:00:00
9139,9256,7,2019-12-31 23:00:00
9140,9257,6,2019-12-22 23:00:00
9141,9258,10,2019-12-31 23:00:00
9142,9258,10,2019-12-31 23:00:00
9143,9259,6,2019-12-31 23:00:00
9144,9260,8,2019-12-31 23:00:00
9145,9261,3,2019-12-26 23:00:00
9146,9261,0,2019-12-21 23:00:00
9147,9263,7,2019-12-16 23:00:00
9148,9263,9,2019-12-31 23:00:00
9149,9264,9,2019-12-25 23:00:00
9150,9264,10,2019-12-25 23:00:00
9151,9266,10,2019-12-06 23:00:00
9152,9266,7,2019-12-17 23:00:00
9153,9269,9,2019-12-31 23:00:00
9154,9269,9,2019-12-29 23:00:00
9155,9270,8,2019-12-26 23:00:00
9156,9270,9,2019-12-21 23:00:00
9157,9276,4,2019-12-07 23:00:00
9158,9276,1,2019-12-20 23:00:00
9159,9281,10,2019-12-30 23:00:00
9160,9281,8,2019-12-22 23:00:00
9161,9283,7,2019-12-19 23:00:00
9162,9284,8,2019-12-18 23:00:00
9163,9284,10,2019-12-19 23:00:00
9164,9285,6,2019-12-25 23:00:00
9165,9286,6,2019-12-13 23:00:00
9166,9286,10,2019-12-26 23:00:00
9167,9287,8,2019-12-26 23:00:00
9168,9287,9,2019-12-19 23:00:00
9169,9288,8,2019-12-21 23:00:00
9170,9290,9,2019-12-31 23:00:00
9171,9290,6,2019-12-31 23:00:00
9172,9291,10,2019-12-31 23:00:00
9173,9293,10,2019-12-25 23:00:00
9174,9294,7,2019-12-24 23:00:00
9175,9295,4,2019-12-31 23:00:00
9176,9297,9,2019-12-28 23:00:00
9177,9297,8,2019-12-29 23:00:00
9178,9298,8,2019-12-31 23:00:00
9179,9298,5,2019-12-30 23:00:00
9180,9299,8,2019-12-30 23:00:00
9181,9299,8,2019-12-27 23:00:00
9182,9300,3,2019-12-28 23:00:00
9183,9301,6,2019-12-21 23:00:00
9184,9301,7,2019-12-24 23:00:00
9185,9302,6,2019-12-29 23:00:00
9186,9302,9,2019-12-11 23:00:00
9187,9303,9,2019-12-16 23:00:00
9188,9304,10,2019-12-10 23:00:00
9189,9304,9,2019-12-24 23:00:00
9190,9305,10,2019-12-26 23:00:00
9191,9308,5,2019-12-11 23:00:00
9192,9308,9,2019-12-15 23:00:00
9193,9310,10,2019-12-31 23:00:00
9194,9312,8,2019-12-28 23:00:00
9195,9314,9,2019-12-11 23:00:00
9196,9314,8,2019-12-08 23:00:00
9197,9316,9,2019-12-19 23:00:00
9198,9316,9,2019-12-15 23:00:00
9199,9317,2,2019-12-17 23:00:00
9200,9317,3,2019-12-15 23:00:00
9201,9320,8,2019-12-23 23:00:00
9202,9320,6,2019-12-31 23:00:00
9203,9321,5,2019-12-22 23:00:00
9204,9323,10,2019-12-30 23:00:00
9205,9323,1,2019-12-27 23:00:00
9206,9325,4,2019-12-25 23:00:00
9207,9325,8,2019-12-21 23:00:00
9208,9326,9,2019-12-18 23:00:00
9209,9328,10,2019-12-23 23:00:00
9210,9329,7,2019-12-31 23:00:00
9211,9331,6,2019-12-25 23:00:00
9212,9331,9,2019-12-23 23:00:00
9213,9332,8,2019-12-11 23:00:00
9214,9332,4,2019-12-19 23:00:00
9215,9333,6,2019-12-14 23:00:00
9216,9334,9,2019-12-08 23:00:00
9217,9338,10,2019-12-24 23:00:00
9218,9339,3,2019-12-19 23:00:00
9219,9340,9,2019-12-21 23:00:00
9220,9340,9,2019-12-29 23:00:00
9221,9341,6,2019-12-21 23:00:00
9222,9341,9,2019-12-24 23:00:00
9223,9342,5,2019-12-25 23:00:00
9224,9342,10,2019-12-20 23:00:00
9225,9343,10,2019-12-31 23:00:00
9226,9346,7,2019-12-25 23:00:00
9227,9346,9,2019-12-22 23:00:00
9228,9347,9,2019-12-23 23:00:00
9229,9348,10,2019-12-31 23:00:00
9230,9348,5,2019-12-30 23:00:00
9231,9349,10,2019-12-31 23:00:00
9232,9350,9,2019-12-27 23:00:00
9233,9350,10,2019-12-28 23:00:00
9234,9351,2,2019-12-30 23:00:00
9235,9352,5,2019-12-28 23:00:00
9236,9352,3,2019-12-25 23:00:00
9237,9354,6,2019-12-08 23:00:00
9238,9355,10,2019-12-30 23:00:00
9239,9357,6,2019-12-07 23:00:00
9240,9357,3,2019-12-09 23:00:00
9241,9358,9,2019-12-31 23:00:00
9242,9359,6,2019-12-31 23:00:00
9243,9360,10,2019-12-31 23:00:00
9244,9360,6,2019-12-31 23:00:00
9245,9362,9,2019-12-28 23:00:00
9246,9366,10,2019-12-21 23:00:00
9247,9367,6,2019-12-22 23:00:00
9248,9367,10,2019-12-12 23:00:00
9249,9368,5,2019-12-21 23:00:00
9250,9368,7,2019-12-12 23:00:00
9251,9369,10,2019-12-31 23:00:00
9252,9370,7,2019-12-26 23:00:00
9253,9370,6,2019-12-30 23:00:00
9254,9372,10,2019-12-20 23:00:00
9255,9373,10,2019-12-31 23:00:00
9256,9373,10,2019-12-29 23:00:00
9257,9374,4,2019-12-30 23:00:00
9258,9374,9,2019-12-29 23:00:00
9259,9375,3,2019-12-29 23:00:00
9260,9376,7,2019-12-28 23:00:00
9261,9376,10,2019-12-28 23:00:00
9262,9380,7,2019-12-31 23:00:00
9263,9380,3,2019-12-28 23:00:00
9264,9382,4,2019-12-28 23:00:00
9265,9382,6,2019-12-22 23:00:00
9266,9383,2,2019-12-19 23:00:00
9267,9383,6,2019-12-21 23:00:00
9268,9384,10,2019-12-31 23:00:00
9269,9384,9,2019-12-28 23:00:00
9270,9385,6,2019-12-30 23:00:00
9271,9385,9,2019-12-17 23:00:00
9272,9387,10,2019-12-27 23:00:00
9273,9388,8,2019-12-18 23:00:00
9274,9392,7,2019-12-30 23:00:00
9275,9392,9,2019-12-31 23:00:00
9276,9393,3,2019-12-30 23:00:00
9277,9396,10,2019-12-13 23:00:00
9278,9396,8,2019-12-14 23:00:00
9279,9397,10,2019-12-29 23:00:00
9280,9397,10,2019-12-10 23:00:00
9281,9398,7,2019-12-18 23:00:00
9282,9398,9,2019-12-28 23:00:00
9283,9401,9,2019-12-30 23:00:00
9284,9402,5,2019-12-26 23:00:00
9285,9402,9,2019-12-13 23:00:00
9286,9404,10,2019-12-30 23:00:00
9287,9405,7,2019-12-30 23:00:00
9288,9407,6,2019-12-31 23:00:00
9289,9407,10,2019-12-31 23:00:00
9290,9408,8,2019-12-31 23:00:00
9291,9409,6,2019-12-30 23:00:00
9292,9410,9,2019-12-27 23:00:00
9293,9410,10,2019-12-27 23:00:00
9294,9413,5,2019-12-30 23:00:00
9295,9414,8,2019-12-16 23:00:00
9296,9416,7,2019-12-12 23:00:00
9297,9417,2,2019-12-27 23:00:00
9298,9417,10,2019-12-26 23:00:00
9299,9418,8,2019-12-29 23:00:00
9300,9418,5,2019-12-24 23:00:00
9301,9420,10,2019-12-18 23:00:00
9302,9423,9,2019-12-29 23:00:00
9303,9425,10,2019-12-31 23:00:00
9304,9425,10,2019-12-31 23:00:00
9305,9428,0,2019-12-25 23:00:00
9306,9429,10,2019-12-29 23:00:00
9307,9429,2,2019-12-24 23:00:00
9308,9430,7,2019-12-30 23:00:00
9309,9431,9,2019-12-28 23:00:00
9310,9432,7,2019-12-24 23:00:00
9311,9433,5,2019-12-24 23:00:00
9312,9435,9,2019-12-31 23:00:00
9313,9437,8,2019-12-31 23:00:00
9314,9437,8,2019-12-31 23:00:00
9315,9438,7,2019-12-11 23:00:00
9316,9438,10,2019-12-09 23:00:00
9317,9439,9,2019-12-29 23:00:00
9318,9439,3,2019-12-15 23:00:00
9319,9440,9,2019-12-17 23:00:00
9320,9440,5,2019-12-10 23:00:00
9321,9442,10,2019-12-19 23:00:00
9322,9443,10,2019-12-28 23:00:00
9323,9445,8,2019-12-25 23:00:00
9324,9445,7,2019-12-06 23:00:00
9325,9446,10,2019-12-03 23:00:00
9326,9446,7,2019-12-14 23:00:00
9327,9447,9,2019-12-23 23:00:00
9328,9447,10,2019-12-15 23:00:00
9329,9448,10,2019-12-25 23:00:00
9330,9448,6,2019-12-26 23:00:00
9331,9449,8,2019-12-19 23:00:00
9332,9449,10,2019-12-22 23:00:00
9333,9450,8,2019-12-16 23:00:00
9334,9452,9,2019-12-24 23:00:00
9335,9454,3,2019-12-15 23:00:00
9336,9454,7,2019-12-20 23:00:00
9337,9455,7,2019-12-18 23:00:00
9338,9457,10,2019-12-05 23:00:00
9339,9458,10,2019-12-17 23:00:00
9340,9458,6,2019-12-03 23:00:00
9341,9459,4,2019-12-29 23:00:00
9342,9460,8,2019-12-22 23:00:00
9343,9461,10,2019-12-25 23:00:00
9344,9461,2,2019-12-25 23:00:00
9345,9463,9,2019-12-22 23:00:00
9346,9465,7,2019-12-10 23:00:00
9347,9465,9,2019-12-13 23:00:00
9348,9466,6,2019-12-19 23:00:00
9349,9467,8,2019-12-19 23:00:00
9350,9469,3,2019-12-28 23:00:00
9351,9469,4,2019-12-07 23:00:00
9352,9471,8,2019-12-30 23:00:00
9353,9472,8,2019-12-25 23:00:00
9354,9473,9,2019-12-19 23:00:00
9355,9474,9,2019-12-28 23:00:00
9356,9475,10,2019-12-25 23:00:00
9357,9476,9,2019-12-24 23:00:00
9358,9478,10,2019-12-31 23:00:00
9359,9479,8,2019-12-31 23:00:00
9360,9479,10,2019-12-31 23:00:00
9361,9481,9,2019-12-30 23:00:00
9362,9483,6,2019-12-22 23:00:00
9363,9483,9,2019-12-28 23:00:00
9364,9485,7,2019-12-30 23:00:00
9365,9486,7,2019-12-30 23:00:00
9366,9487,10,2019-12-26 23:00:00
9367,9487,9,2019-12-28 23:00:00
9368,9489,10,2019-12-27 23:00:00
9369,9489,10,2019-12-28 23:00:00
9370,9490,10,2019-12-31 23:00:00
9371,9490,6,2019-12-31 23:00:00
9372,9491,10,2019-12-31 23:00:00
9373,9491,6,2019-12-31 23:00:00
9374,9493,8,2019-12-29 23:00:00
9375,9493,8,2019-12-19 23:00:00
9376,9494,10,2019-12-24 23:00:00
9377,9494,9,2019-12-26 23:00:00
9378,9496,10,2019-12-31 23:00:00
9379,9496,9,2019-12-18 23:00:00
9380,9499,9,2019-12-29 23:00:00
9381,9499,5,2019-12-26 23:00:00
9382,9500,10,2019-12-19 23:00:00
9383,9501,6,2019-12-25 23:00:00
9384,9501,8,2019-12-25 23:00:00
9385,9504,10,2019-12-19 23:00:00
9386,9505,1,2019-12-31 23:00:00
9387,9505,9,2019-12-31 23:00:00
9388,9506,7,2019-12-24 23:00:00
9389,9506,9,2019-12-18 23:00:00
9390,9508,10,2019-12-29 23:00:00
9391,9508,10,2019-12-18 23:00:00
9392,9511,10,2019-12-18 23:00:00
9393,9511,7,2019-12-29 23:00:00
9394,9512,5,2019-12-26 23:00:00
9395,9512,9,2019-12-24 23:00:00
9396,9513,9,2019-12-31 23:00:00
9397,9516,6,2019-12-24 23:00:00
9398,9516,4,2019-12-25 23:00:00
9399,9517,8,2019-12-27 23:00:00
9400,9518,9,2019-12-18 23:00:00
9401,9519,3,2019-12-27 23:00:00
9402,9520,9,2019-12-24 23:00:00
9403,9520,8,2019-12-24 23:00:00
9404,9522,8,2019-12-31 23:00:00
9405,9523,3,2019-12-21 23:00:00
9406,9523,8,2019-12-13 23:00:00
9407,9524,10,2019-12-27 23:00:00
9408,9524,10,2019-12-26 23:00:00
9409,9525,5,2019-12-28 23:00:00
9410,9525,2,2019-12-29 23:00:00
9411,9526,2,2019-12-31 23:00:00
9412,9526,8,2019-12-02 23:00:00
9413,9527,10,2019-12-21 23:00:00
9414,9528,10,2019-12-21 23:00:00
9415,9529,9,2019-12-14 23:00:00
9416,9529,8,2019-12-18 23:00:00
9417,9531,9,2019-12-28 23:00:00
9418,9532,10,2019-12-29 23:00:00
9419,9532,4,2019-12-29 23:00:00
9420,9533,10,2019-12-28 23:00:00
9421,9535,6,2019-12-29 23:00:00
9422,9536,10,2019-12-21 23:00:00
9423,9538,8,2019-12-20 23:00:00
9424,9538,6,2019-12-07 23:00:00
9425,9541,6,2019-12-31 23:00:00
9426,9542,10,2019-12-28 23:00:00
9427,9544,6,2019-12-30 23:00:00
9428,9544,3,2019-12-25 23:00:00
9429,9545,7,2019-12-26 23:00:00
9430,9545,6,2019-12-30 23:00:00
9431,9546,9,2019-12-29 23:00:00
9432,9546,3,2019-12-29 23:00:00
9433,9547,8,2019-12-11 23:00:00
9434,9547,7,2019-12-21 23:00:00
9435,9548,9,2019-12-10 23:00:00
9436,9549,7,2019-12-29 23:00:00
9437,9549,9,2019-12-30 23:00:00
9438,9550,8,2019-12-29 23:00:00
9439,9550,10,2019-12-31 23:00:00
9440,9553,9,2019-12-28 23:00:00
9441,9554,4,2019-12-30 23:00:00
9442,9555,2,2019-12-28 23:00:00
9443,9556,5,2019-12-23 23:00:00
9444,9557,8,2019-12-22 23:00:00
9445,9561,9,2019-12-23 23:00:00
9446,9562,7,2019-12-31 23:00:00
9447,9562,5,2019-12-31 23:00:00
9448,9563,5,2019-12-31 23:00:00
9449,9563,3,2019-12-31 23:00:00
9450,9564,8,2019-12-31 23:00:00
9451,9564,8,2019-12-31 23:00:00
9452,9565,7,2019-12-26 23:00:00
9453,9565,9,2019-12-31 23:00:00
9454,9566,10,2019-12-29 23:00:00
9455,9566,9,2019-12-30 23:00:00
9456,9567,10,2019-12-25 23:00:00
9457,9568,6,2019-12-31 23:00:00
9458,9568,10,2019-12-19 23:00:00
9459,9569,2,2019-12-23 23:00:00
9460,9570,3,2019-12-29 23:00:00
9461,9570,8,2019-12-27 23:00:00
9462,9571,8,2019-12-27 23:00:00
9463,9572,1,2019-12-29 23:00:00
9464,9573,8,2019-12-30 23:00:00
9465,9573,9,2019-12-30 23:00:00
9466,9574,8,2019-12-28 23:00:00
9467,9574,10,2019-12-29 23:00:00
9468,9575,10,2019-12-20 23:00:00
9469,9575,9,2019-12-22 23:00:00
9470,9576,9,2019-12-31 23:00:00
9471,9577,7,2019-12-30 23:00:00
9472,9578,10,2019-12-30 23:00:00
9473,9578,10,2019-12-29 23:00:00
9474,9579,3,2019-12-22 23:00:00
9475,9580,10,2019-12-25 23:00:00
9476,9581,7,2019-12-20 23:00:00
9477,9581,10,2019-12-30 23:00:00
9478,9582,8,2019-12-31 23:00:00
9479,9582,4,2019-12-31 23:00:00
9480,9584,6,2019-12-31 23:00:00
9481,9584,4,2019-12-30 23:00:00
9482,9585,10,2019-12-27 23:00:00
9483,9586,3,2019-12-24 23:00:00
9484,9589,9,2019-12-18 23:00:00
9485,9589,9,2019-12-26 23:00:00
9486,9590,8,2019-12-22 23:00:00
9487,9591,9,2019-12-17 23:00:00
9488,9592,8,2019-12-27 23:00:00
9489,9594,9,2019-12-26 23:00:00
9490,9596,3,2019-12-14 23:00:00
9491,9597,9,2019-12-08 23:00:00
9492,9597,8,2019-12-17 23:00:00
9493,9598,8,2019-12-30 23:00:00
9494,9600,6,2019-12-07 23:00:00
9495,9600,3,2019-12-23 23:00:00
9496,9602,9,2019-12-29 23:00:00
9497,9602,7,2019-12-26 23:00:00
9498,9603,9,2019-12-30 23:00:00
9499,9604,10,2019-12-28 23:00:00
9500,9604,8,2019-12-14 23:00:00
9501,9608,7,2019-12-26 23:00:00
9502,9609,2,2019-12-24 23:00:00
9503,9609,9,2019-12-30 23:00:00
9504,9613,10,2019-12-30 23:00:00
9505,9613,10,2019-12-31 23:00:00
9506,9615,10,2019-12-18 23:00:00
9507,9615,6,2019-12-23 23:00:00
9508,9616,10,2019-12-10 23:00:00
9509,9616,7,2019-12-09 23:00:00
9510,9619,5,2019-12-30 23:00:00
9511,9619,9,2019-12-31 23:00:00
9512,9620,6,2019-12-29 23:00:00
9513,9622,10,2019-12-30 23:00:00
9514,9622,7,2019-12-31 23:00:00
9515,9623,7,2019-12-07 23:00:00
9516,9624,5,2019-12-21 23:00:00
9517,9625,10,2019-12-28 23:00:00
9518,9625,1,2019-12-18 23:00:00
9519,9626,10,2019-12-31 23:00:00
9520,9627,8,2019-12-18 23:00:00
9521,9627,8,2019-12-17 23:00:00
9522,9629,8,2019-12-28 23:00:00
9523,9630,10,2019-12-29 23:00:00
9524,9630,2,2019-12-28 23:00:00
9525,9634,8,2019-12-21 23:00:00
9526,9635,7,2019-12-13 23:00:00
9527,9635,9,2019-12-17 23:00:00
9528,9636,6,2019-12-23 23:00:00
9529,9636,10,2019-12-30 23:00:00
9530,9637,9,2019-12-31 23:00:00
9531,9637,9,2019-12-31 23:00:00
9532,9638,9,2019-12-31 23:00:00
9533,9639,7,2019-12-26 23:00:00
9534,9640,7,2019-12-26 23:00:00
9535,9640,5,2019-12-26 23:00:00
9536,9641,5,2019-12-18 23:00:00
9537,9641,10,2019-12-11 23:00:00
9538,9643,6,2019-12-30 23:00:00
9539,9643,9,2019-12-28 23:00:00
9540,9644,4,2019-12-29 23:00:00
9541,9644,8,2019-12-31 23:00:00
9542,9645,10,2019-12-31 23:00:00
9543,9646,7,2019-12-23 23:00:00
9544,9646,7,2019-12-15 23:00:00
9545,9648,10,2019-12-28 23:00:00
9546,9648,9,2019-12-28 23:00:00
9547,9649,10,2019-12-28 23:00:00
9548,9650,7,2019-12-30 23:00:00
9549,9651,6,2019-12-23 23:00:00
9550,9651,10,2019-12-10 23:00:00
9551,9653,7,2019-12-16 23:00:00
9552,9655,8,2019-12-26 23:00:00
9553,9655,8,2019-12-30 23:00:00
