teacher_id,supervisor_id,LoadDateTimeStamp,RecordSource
101,5296,2019-12-09 13:40:32,kaggle
104,5297,2019-12-09 13:40:32,kaggle
103,5298,2019-12-09 13:40:32,kaggle
102,5299,2019-12-09 13:40:32,kaggle
104,5300,2019-12-09 13:40:32,kaggle
101,5301,2019-12-09 13:40:32,kaggle
106,5302,2019-12-09 13:40:32,kaggle
101,5303,2019-12-09 13:40:32,kaggle
104,5304,2019-12-09 13:40:32,kaggle
106,5305,2019-12-09 13:40:32,kaggle
101,5306,2019-12-09 13:40:32,kaggle
103,5307,2019-12-09 13:40:32,kaggle
101,5308,2019-12-09 13:40:32,kaggle
106,5309,2019-12-09 13:40:32,kaggle
102,5310,2019-12-09 13:40:32,kaggle
105,5311,2019-12-09 13:40:32,kaggle
101,5312,2019-12-09 13:40:32,kaggle
101,5313,2019-12-09 13:40:32,kaggle
105,5314,2019-12-09 13:40:32,kaggle
102,5315,2019-12-09 13:40:32,kaggle
101,5316,2019-12-09 13:40:32,kaggle
104,5317,2019-12-09 13:40:32,kaggle
106,5318,2019-12-09 13:40:32,kaggle
104,5319,2019-12-09 13:40:32,kaggle
105,5320,2019-12-09 13:40:32,kaggle
101,5321,2019-12-09 13:40:32,kaggle
101,5322,2019-12-09 13:40:32,kaggle
101,5323,2019-12-09 13:40:32,kaggle
102,5324,2019-12-09 13:40:32,kaggle
105,5325,2019-12-09 13:40:32,kaggle
101,5326,2019-12-09 13:40:32,kaggle
102,5327,2019-12-09 13:40:32,kaggle
104,5328,2019-12-09 13:40:32,kaggle
101,5329,2019-12-09 13:40:32,kaggle
102,5330,2019-12-09 13:40:32,kaggle
104,5331,2019-12-09 13:40:32,kaggle
102,5332,2019-12-09 13:40:32,kaggle
103,5333,2019-12-09 13:40:32,kaggle
105,5334,2019-12-09 13:40:32,kaggle
105,5335,2019-12-09 13:40:32,kaggle
106,5336,2019-12-09 13:40:32,kaggle
103,5337,2019-12-09 13:40:32,kaggle
101,5338,2019-12-09 13:40:32,kaggle
104,5339,2019-12-09 13:40:32,kaggle
106,5340,2019-12-09 13:40:32,kaggle
104,5341,2019-12-09 13:40:32,kaggle
105,5342,2019-12-09 13:40:32,kaggle
103,5343,2019-12-09 13:40:32,kaggle
102,5344,2019-12-09 13:40:32,kaggle
103,5345,2019-12-09 13:40:32,kaggle
105,5346,2019-12-09 13:40:32,kaggle
103,5347,2019-12-09 13:40:32,kaggle
106,5348,2019-12-09 13:40:32,kaggle
103,5349,2019-12-09 13:40:32,kaggle
101,5350,2019-12-09 13:40:32,kaggle
106,5351,2019-12-09 13:40:32,kaggle
103,5352,2019-12-09 13:40:32,kaggle
104,5353,2019-12-09 13:40:32,kaggle
105,5354,2019-12-09 13:40:32,kaggle
104,5355,2019-12-09 13:40:32,kaggle
103,5356,2019-12-09 13:40:32,kaggle
103,5357,2019-12-09 13:40:32,kaggle
102,5358,2019-12-09 13:40:32,kaggle
105,5359,2019-12-09 13:40:32,kaggle
105,5360,2019-12-09 13:40:32,kaggle
104,5361,2019-12-09 13:40:32,kaggle
106,5362,2019-12-09 13:40:32,kaggle
103,5363,2019-12-09 13:40:32,kaggle
106,5364,2019-12-09 13:40:32,kaggle
102,5365,2019-12-09 13:40:32,kaggle
106,5366,2019-12-09 13:40:32,kaggle
104,5367,2019-12-09 13:40:32,kaggle
102,5368,2019-12-09 13:40:32,kaggle
101,5369,2019-12-09 13:40:32,kaggle
104,5370,2019-12-09 13:40:32,kaggle
103,5371,2019-12-09 13:40:32,kaggle
106,5372,2019-12-09 13:40:32,kaggle
106,5373,2019-12-09 13:40:32,kaggle
102,5374,2019-12-09 13:40:32,kaggle
103,5375,2019-12-09 13:40:32,kaggle
106,5376,2019-12-09 13:40:32,kaggle
102,5377,2019-12-09 13:40:32,kaggle
103,5378,2019-12-09 13:40:32,kaggle
101,5379,2019-12-09 13:40:32,kaggle
103,5380,2019-12-09 13:40:32,kaggle
104,5381,2019-12-09 13:40:32,kaggle
105,5382,2019-12-09 13:40:32,kaggle
106,5383,2019-12-09 13:40:32,kaggle
102,5384,2019-12-09 13:40:32,kaggle
101,5385,2019-12-09 13:40:32,kaggle
103,5386,2019-12-09 13:40:32,kaggle
105,5387,2019-12-09 13:40:32,kaggle
101,5388,2019-12-09 13:40:32,kaggle
106,5389,2019-12-09 13:40:32,kaggle
103,5390,2019-12-09 13:40:32,kaggle
105,5391,2019-12-09 13:40:32,kaggle
104,5392,2019-12-09 13:40:32,kaggle
101,5393,2019-12-09 13:40:32,kaggle
104,5394,2019-12-09 13:40:32,kaggle
101,5395,2019-12-09 13:40:32,kaggle
104,5396,2019-12-09 13:40:32,kaggle
106,5397,2019-12-09 13:40:32,kaggle
102,5398,2019-12-09 13:40:32,kaggle
106,5399,2019-12-09 13:40:32,kaggle
102,5400,2019-12-09 13:40:32,kaggle
101,5401,2019-12-09 13:40:32,kaggle
104,5402,2019-12-09 13:40:32,kaggle
106,5403,2019-12-09 13:40:32,kaggle
101,5404,2019-12-09 13:40:32,kaggle
105,5405,2019-12-09 13:40:32,kaggle
102,5406,2019-12-09 13:40:32,kaggle
106,5407,2019-12-09 13:40:32,kaggle
104,5408,2019-12-09 13:40:32,kaggle
104,5409,2019-12-09 13:40:32,kaggle
106,5410,2019-12-09 13:40:32,kaggle
106,5411,2019-12-09 13:40:32,kaggle
101,5412,2019-12-09 13:40:32,kaggle
102,5413,2019-12-09 13:40:32,kaggle
102,5414,2019-12-09 13:40:32,kaggle
101,5415,2019-12-09 13:40:32,kaggle
105,5416,2019-12-09 13:40:32,kaggle
106,5417,2019-12-09 13:40:32,kaggle
102,5418,2019-12-09 13:40:32,kaggle
101,5419,2019-12-09 13:40:32,kaggle
106,5420,2019-12-09 13:40:32,kaggle
103,5421,2019-12-09 13:40:32,kaggle
101,5422,2019-12-09 13:40:32,kaggle
102,5423,2019-12-09 13:40:32,kaggle
105,5424,2019-12-09 13:40:32,kaggle
106,5425,2019-12-09 13:40:32,kaggle
103,5426,2019-12-09 13:40:32,kaggle
104,5427,2019-12-09 13:40:32,kaggle
103,5428,2019-12-09 13:40:32,kaggle
101,5429,2019-12-09 13:40:32,kaggle
105,5430,2019-12-09 13:40:32,kaggle
105,5431,2019-12-09 13:40:32,kaggle
106,5432,2019-12-09 13:40:32,kaggle
103,5433,2019-12-09 13:40:32,kaggle
106,5434,2019-12-09 13:40:32,kaggle
103,5435,2019-12-09 13:40:32,kaggle
102,5436,2019-12-09 13:40:32,kaggle
106,5437,2019-12-09 13:40:32,kaggle
103,5438,2019-12-09 13:40:32,kaggle
102,5439,2019-12-09 13:40:32,kaggle
101,5440,2019-12-09 13:40:32,kaggle
105,5441,2019-12-09 13:40:32,kaggle
102,5442,2019-12-09 13:40:32,kaggle
104,5443,2019-12-09 13:40:32,kaggle
102,5444,2019-12-09 13:40:32,kaggle
103,5445,2019-12-09 13:40:32,kaggle
102,5446,2019-12-09 13:40:32,kaggle
101,5447,2019-12-09 13:40:32,kaggle
106,5448,2019-12-09 13:40:32,kaggle
105,5449,2019-12-09 13:40:32,kaggle
101,5450,2019-12-09 13:40:32,kaggle
104,5451,2019-12-09 13:40:32,kaggle
102,5452,2019-12-09 13:40:32,kaggle
105,5453,2019-12-09 13:40:32,kaggle
104,5454,2019-12-09 13:40:32,kaggle
102,5455,2019-12-09 13:40:32,kaggle
106,5456,2019-12-09 13:40:32,kaggle
101,5457,2019-12-09 13:40:32,kaggle
102,5458,2019-12-09 13:40:32,kaggle
105,5459,2019-12-09 13:40:32,kaggle
102,5460,2019-12-09 13:40:32,kaggle
101,5461,2019-12-09 13:40:32,kaggle
103,5462,2019-12-09 13:40:32,kaggle
101,5463,2019-12-09 13:40:32,kaggle
105,5464,2019-12-09 13:40:32,kaggle
103,5465,2019-12-09 13:40:32,kaggle
106,5466,2019-12-09 13:40:32,kaggle
102,5467,2019-12-09 13:40:32,kaggle
104,5468,2019-12-09 13:40:32,kaggle
104,5469,2019-12-09 13:40:32,kaggle
106,5470,2019-12-09 13:40:32,kaggle
103,5471,2019-12-09 13:40:32,kaggle
101,5472,2019-12-09 13:40:32,kaggle
104,5473,2019-12-09 13:40:32,kaggle
105,5474,2019-12-09 13:40:32,kaggle
104,5475,2019-12-09 13:40:32,kaggle
106,5476,2019-12-09 13:40:32,kaggle
101,5477,2019-12-09 13:40:32,kaggle
103,5478,2019-12-09 13:40:32,kaggle
104,5479,2019-12-09 13:40:32,kaggle
103,5480,2019-12-09 13:40:32,kaggle
106,5481,2019-12-09 13:40:32,kaggle
101,5482,2019-12-09 13:40:32,kaggle
103,5483,2019-12-09 13:40:32,kaggle
104,5484,2019-12-09 13:40:32,kaggle
101,5485,2019-12-09 13:40:32,kaggle
102,5486,2019-12-09 13:40:32,kaggle
103,5487,2019-12-09 13:40:32,kaggle
104,5488,2019-12-09 13:40:32,kaggle
102,5489,2019-12-09 13:40:32,kaggle
104,5490,2019-12-09 13:40:32,kaggle
103,5491,2019-12-09 13:40:32,kaggle
106,5492,2019-12-09 13:40:32,kaggle
104,5493,2019-12-09 13:40:32,kaggle
106,5494,2019-12-09 13:40:32,kaggle
102,5495,2019-12-09 13:40:32,kaggle
106,5496,2019-12-09 13:40:32,kaggle
102,5497,2019-12-09 13:40:32,kaggle
106,5498,2019-12-09 13:40:32,kaggle
103,5499,2019-12-09 13:40:32,kaggle
101,5500,2019-12-09 13:40:32,kaggle
106,5501,2019-12-09 13:40:32,kaggle
104,5502,2019-12-09 13:40:32,kaggle
104,5503,2019-12-09 13:40:32,kaggle
105,5504,2019-12-09 13:40:32,kaggle
102,5505,2019-12-09 13:40:32,kaggle
101,5506,2019-12-09 13:40:32,kaggle
101,5507,2019-12-09 13:40:32,kaggle
103,5508,2019-12-09 13:40:32,kaggle
102,5509,2019-12-09 13:40:32,kaggle
106,5510,2019-12-09 13:40:32,kaggle
103,5511,2019-12-09 13:40:32,kaggle
105,5512,2019-12-09 13:40:32,kaggle
106,5513,2019-12-09 13:40:32,kaggle
102,5514,2019-12-09 13:40:32,kaggle
105,5515,2019-12-09 13:40:32,kaggle
104,5516,2019-12-09 13:40:32,kaggle
105,5517,2019-12-09 13:40:32,kaggle
103,5518,2019-12-09 13:40:32,kaggle
102,5519,2019-12-09 13:40:32,kaggle
102,5520,2019-12-09 13:40:32,kaggle
101,5521,2019-12-09 13:40:32,kaggle
103,5522,2019-12-09 13:40:32,kaggle
106,5523,2019-12-09 13:40:32,kaggle
101,5524,2019-12-09 13:40:32,kaggle
105,5525,2019-12-09 13:40:32,kaggle
105,5526,2019-12-09 13:40:32,kaggle
103,5527,2019-12-09 13:40:32,kaggle
105,5528,2019-12-09 13:40:32,kaggle
102,5529,2019-12-09 13:40:32,kaggle
106,5530,2019-12-09 13:40:32,kaggle
106,5531,2019-12-09 13:40:32,kaggle
101,5532,2019-12-09 13:40:32,kaggle
102,5533,2019-12-09 13:40:32,kaggle
106,5534,2019-12-09 13:40:32,kaggle
104,5535,2019-12-09 13:40:32,kaggle
103,5536,2019-12-09 13:40:32,kaggle
101,5537,2019-12-09 13:40:32,kaggle
104,5538,2019-12-09 13:40:32,kaggle
105,5539,2019-12-09 13:40:32,kaggle
102,5540,2019-12-09 13:40:32,kaggle
105,5541,2019-12-09 13:40:32,kaggle
101,5542,2019-12-09 13:40:32,kaggle
101,5543,2019-12-09 13:40:32,kaggle
103,5544,2019-12-09 13:40:32,kaggle
102,5545,2019-12-09 13:40:32,kaggle
101,5546,2019-12-09 13:40:32,kaggle
106,5547,2019-12-09 13:40:32,kaggle
101,5548,2019-12-09 13:40:32,kaggle
101,5549,2019-12-09 13:40:32,kaggle
103,5550,2019-12-09 13:40:32,kaggle
105,5551,2019-12-09 13:40:32,kaggle
102,5552,2019-12-09 13:40:32,kaggle
102,5553,2019-12-09 13:40:32,kaggle
101,5554,2019-12-09 13:40:32,kaggle
105,5555,2019-12-09 13:40:32,kaggle
101,5556,2019-12-09 13:40:32,kaggle
101,5557,2019-12-09 13:40:32,kaggle
104,5558,2019-12-09 13:40:32,kaggle
106,5559,2019-12-09 13:40:32,kaggle
101,5560,2019-12-09 13:40:32,kaggle
103,5561,2019-12-09 13:40:32,kaggle
101,5562,2019-12-09 13:40:32,kaggle
106,5563,2019-12-09 13:40:32,kaggle
104,5564,2019-12-09 13:40:32,kaggle
104,5565,2019-12-09 13:40:32,kaggle
101,5566,2019-12-09 13:40:32,kaggle
106,5567,2019-12-09 13:40:32,kaggle
101,5568,2019-12-09 13:40:32,kaggle
102,5569,2019-12-09 13:40:32,kaggle
104,5570,2019-12-09 13:40:32,kaggle
103,5571,2019-12-09 13:40:32,kaggle
106,5572,2019-12-09 13:40:32,kaggle
105,5573,2019-12-09 13:40:32,kaggle
104,5574,2019-12-09 13:40:32,kaggle
106,5575,2019-12-09 13:40:32,kaggle
101,5576,2019-12-09 13:40:32,kaggle
106,5577,2019-12-09 13:40:32,kaggle
101,5578,2019-12-09 13:40:32,kaggle
105,5579,2019-12-09 13:40:32,kaggle
106,5580,2019-12-09 13:40:32,kaggle
103,5581,2019-12-09 13:40:32,kaggle
106,5582,2019-12-09 13:40:32,kaggle
103,5583,2019-12-09 13:40:32,kaggle
105,5584,2019-12-09 13:40:32,kaggle
102,5585,2019-12-09 13:40:32,kaggle
104,5586,2019-12-09 13:40:32,kaggle
105,5587,2019-12-09 13:40:32,kaggle
103,5588,2019-12-09 13:40:32,kaggle
102,5589,2019-12-09 13:40:32,kaggle
101,5590,2019-12-09 13:40:32,kaggle
106,5591,2019-12-09 13:40:32,kaggle
103,5592,2019-12-09 13:40:32,kaggle
101,5593,2019-12-09 13:40:32,kaggle
104,5594,2019-12-09 13:40:32,kaggle
103,5595,2019-12-09 13:40:32,kaggle
102,5596,2019-12-09 13:40:32,kaggle
106,5597,2019-12-09 13:40:32,kaggle
103,5598,2019-12-09 13:40:32,kaggle
101,5599,2019-12-09 13:40:32,kaggle
103,5600,2019-12-09 13:40:32,kaggle
105,5601,2019-12-09 13:40:32,kaggle
105,5602,2019-12-09 13:40:32,kaggle
101,5603,2019-12-09 13:40:32,kaggle
102,5604,2019-12-09 13:40:32,kaggle
104,5605,2019-12-09 13:40:32,kaggle
103,5606,2019-12-09 13:40:32,kaggle
106,5607,2019-12-09 13:40:32,kaggle
101,5608,2019-12-09 13:40:32,kaggle
104,5609,2019-12-09 13:40:32,kaggle
101,5610,2019-12-09 13:40:32,kaggle
105,5611,2019-12-09 13:40:32,kaggle
101,5612,2019-12-09 13:40:32,kaggle
102,5613,2019-12-09 13:40:32,kaggle
105,5614,2019-12-09 13:40:32,kaggle
104,5615,2019-12-09 13:40:32,kaggle
105,5616,2019-12-09 13:40:32,kaggle
104,5617,2019-12-09 13:40:32,kaggle
102,5618,2019-12-09 13:40:32,kaggle
106,5619,2019-12-09 13:40:32,kaggle
103,5620,2019-12-09 13:40:32,kaggle
101,5621,2019-12-09 13:40:32,kaggle
102,5622,2019-12-09 13:40:32,kaggle
106,5623,2019-12-09 13:40:32,kaggle
101,5624,2019-12-09 13:40:32,kaggle
103,5625,2019-12-09 13:40:32,kaggle
104,5626,2019-12-09 13:40:32,kaggle
106,5627,2019-12-09 13:40:32,kaggle
105,5628,2019-12-09 13:40:32,kaggle
104,5629,2019-12-09 13:40:32,kaggle
102,5630,2019-12-09 13:40:32,kaggle
101,5631,2019-12-09 13:40:32,kaggle
105,5632,2019-12-09 13:40:32,kaggle
102,5633,2019-12-09 13:40:32,kaggle
102,5634,2019-12-09 13:40:32,kaggle
105,5635,2019-12-09 13:40:32,kaggle
104,5636,2019-12-09 13:40:32,kaggle
105,5637,2019-12-09 13:40:32,kaggle
102,5638,2019-12-09 13:40:32,kaggle
104,5639,2019-12-09 13:40:32,kaggle
103,5640,2019-12-09 13:40:32,kaggle
102,5641,2019-12-09 13:40:32,kaggle
106,5642,2019-12-09 13:40:32,kaggle
103,5643,2019-12-09 13:40:32,kaggle
104,5644,2019-12-09 13:40:32,kaggle
106,5645,2019-12-09 13:40:32,kaggle
105,5646,2019-12-09 13:40:32,kaggle
104,5647,2019-12-09 13:40:32,kaggle
104,5648,2019-12-09 13:40:32,kaggle
101,5649,2019-12-09 13:40:32,kaggle
103,5650,2019-12-09 13:40:32,kaggle
106,5651,2019-12-09 13:40:32,kaggle
104,5652,2019-12-09 13:40:32,kaggle
101,5653,2019-12-09 13:40:32,kaggle
105,5654,2019-12-09 13:40:32,kaggle
101,5655,2019-12-09 13:40:32,kaggle
105,5656,2019-12-09 13:40:32,kaggle
104,5657,2019-12-09 13:40:32,kaggle
105,5658,2019-12-09 13:40:32,kaggle
102,5659,2019-12-09 13:40:32,kaggle
106,5660,2019-12-09 13:40:32,kaggle
102,5661,2019-12-09 13:40:32,kaggle
101,5662,2019-12-09 13:40:32,kaggle
105,5663,2019-12-09 13:40:32,kaggle
105,5664,2019-12-09 13:40:32,kaggle
106,5665,2019-12-09 13:40:32,kaggle
104,5666,2019-12-09 13:40:32,kaggle
102,5667,2019-12-09 13:40:32,kaggle
103,5668,2019-12-09 13:40:32,kaggle
104,5669,2019-12-09 13:40:32,kaggle
102,5670,2019-12-09 13:40:32,kaggle
106,5671,2019-12-09 13:40:32,kaggle
101,5672,2019-12-09 13:40:32,kaggle
106,5673,2019-12-09 13:40:32,kaggle
105,5674,2019-12-09 13:40:32,kaggle
101,5675,2019-12-09 13:40:32,kaggle
104,5676,2019-12-09 13:40:32,kaggle
105,5677,2019-12-09 13:40:32,kaggle
102,5678,2019-12-09 13:40:32,kaggle
101,5679,2019-12-09 13:40:32,kaggle
104,5680,2019-12-09 13:40:32,kaggle
101,5681,2019-12-09 13:40:32,kaggle
104,5682,2019-12-09 13:40:32,kaggle
101,5683,2019-12-09 13:40:32,kaggle
106,5684,2019-12-09 13:40:32,kaggle
102,5685,2019-12-09 13:40:32,kaggle
103,5686,2019-12-09 13:40:32,kaggle
105,5687,2019-12-09 13:40:32,kaggle
106,5688,2019-12-09 13:40:32,kaggle
103,5689,2019-12-09 13:40:32,kaggle
105,5690,2019-12-09 13:40:32,kaggle
102,5691,2019-12-09 13:40:32,kaggle
101,5692,2019-12-09 13:40:32,kaggle
106,5693,2019-12-09 13:40:32,kaggle
102,5694,2019-12-09 13:40:32,kaggle
105,5695,2019-12-09 13:40:32,kaggle
103,5696,2019-12-09 13:40:32,kaggle
104,5697,2019-12-09 13:40:32,kaggle
104,5698,2019-12-09 13:40:32,kaggle
106,5699,2019-12-09 13:40:32,kaggle
105,5700,2019-12-09 13:40:32,kaggle
103,5701,2019-12-09 13:40:32,kaggle
106,5702,2019-12-09 13:40:32,kaggle
102,5703,2019-12-09 13:40:32,kaggle
104,5704,2019-12-09 13:40:32,kaggle
102,5705,2019-12-09 13:40:32,kaggle
101,5706,2019-12-09 13:40:32,kaggle
104,5707,2019-12-09 13:40:32,kaggle
106,5708,2019-12-09 13:40:32,kaggle
106,5709,2019-12-09 13:40:32,kaggle
105,5710,2019-12-09 13:40:32,kaggle
102,5711,2019-12-09 13:40:32,kaggle
104,5712,2019-12-09 13:40:32,kaggle
102,5713,2019-12-09 13:40:32,kaggle
103,5714,2019-12-09 13:40:32,kaggle
104,5715,2019-12-09 13:40:32,kaggle
105,5716,2019-12-09 13:40:32,kaggle
103,5717,2019-12-09 13:40:32,kaggle
105,5718,2019-12-09 13:40:32,kaggle
102,5719,2019-12-09 13:40:32,kaggle
105,5720,2019-12-09 13:40:32,kaggle
103,5721,2019-12-09 13:40:32,kaggle
103,5722,2019-12-09 13:40:32,kaggle
105,5723,2019-12-09 13:40:32,kaggle
104,5724,2019-12-09 13:40:32,kaggle
102,5725,2019-12-09 13:40:32,kaggle
101,5726,2019-12-09 13:40:32,kaggle
106,5727,2019-12-09 13:40:32,kaggle
103,5728,2019-12-09 13:40:32,kaggle
104,5729,2019-12-09 13:40:32,kaggle
101,5730,2019-12-09 13:40:32,kaggle
103,5731,2019-12-09 13:40:32,kaggle
104,5732,2019-12-09 13:40:32,kaggle
102,5733,2019-12-09 13:40:32,kaggle
106,5734,2019-12-09 13:40:32,kaggle
103,5735,2019-12-09 13:40:32,kaggle
101,5736,2019-12-09 13:40:32,kaggle
103,5737,2019-12-09 13:40:32,kaggle
104,5738,2019-12-09 13:40:32,kaggle
102,5739,2019-12-09 13:40:32,kaggle
101,5740,2019-12-09 13:40:32,kaggle
106,5741,2019-12-09 13:40:32,kaggle
104,5742,2019-12-09 13:40:32,kaggle
102,5743,2019-12-09 13:40:32,kaggle
102,5744,2019-12-09 13:40:32,kaggle
103,5745,2019-12-09 13:40:32,kaggle
104,5746,2019-12-09 13:40:32,kaggle
105,5747,2019-12-09 13:40:32,kaggle
101,5748,2019-12-09 13:40:32,kaggle
106,5749,2019-12-09 13:40:32,kaggle
101,5750,2019-12-09 13:40:32,kaggle
103,5751,2019-12-09 13:40:32,kaggle
102,5752,2019-12-09 13:40:32,kaggle
103,5753,2019-12-09 13:40:32,kaggle
103,5754,2019-12-09 13:40:32,kaggle
102,5755,2019-12-09 13:40:32,kaggle
105,5756,2019-12-09 13:40:32,kaggle
105,5757,2019-12-09 13:40:32,kaggle
103,5758,2019-12-09 13:40:32,kaggle
105,5759,2019-12-09 13:40:32,kaggle
101,5760,2019-12-09 13:40:32,kaggle
103,5761,2019-12-09 13:40:32,kaggle
104,5762,2019-12-09 13:40:32,kaggle
101,5763,2019-12-09 13:40:32,kaggle
103,5764,2019-12-09 13:40:32,kaggle
105,5765,2019-12-09 13:40:32,kaggle
104,5766,2019-12-09 13:40:32,kaggle
102,5767,2019-12-09 13:40:32,kaggle
103,5768,2019-12-09 13:40:32,kaggle
101,5769,2019-12-09 13:40:32,kaggle
104,5770,2019-12-09 13:40:32,kaggle
106,5771,2019-12-09 13:40:32,kaggle
105,5772,2019-12-09 13:40:32,kaggle
103,5773,2019-12-09 13:40:32,kaggle
105,5774,2019-12-09 13:40:32,kaggle
104,5775,2019-12-09 13:40:32,kaggle
104,5776,2019-12-09 13:40:32,kaggle
102,5777,2019-12-09 13:40:32,kaggle
105,5778,2019-12-09 13:40:32,kaggle
102,5779,2019-12-09 13:40:32,kaggle
103,5780,2019-12-09 13:40:32,kaggle
101,5781,2019-12-09 13:40:32,kaggle
102,5782,2019-12-09 13:40:32,kaggle
104,5783,2019-12-09 13:40:32,kaggle
106,5784,2019-12-09 13:40:32,kaggle
106,5785,2019-12-09 13:40:32,kaggle
101,5786,2019-12-09 13:40:32,kaggle
105,5787,2019-12-09 13:40:32,kaggle
102,5788,2019-12-09 13:40:32,kaggle
103,5789,2019-12-09 13:40:32,kaggle
104,5790,2019-12-09 13:40:32,kaggle
101,5791,2019-12-09 13:40:32,kaggle
103,5792,2019-12-09 13:40:32,kaggle
105,5793,2019-12-09 13:40:32,kaggle
102,5794,2019-12-09 13:40:32,kaggle
104,5795,2019-12-09 13:40:32,kaggle
101,5796,2019-12-09 13:40:32,kaggle
102,5797,2019-12-09 13:40:32,kaggle
105,5798,2019-12-09 13:40:32,kaggle
103,5799,2019-12-09 13:40:32,kaggle
105,5800,2019-12-09 13:40:32,kaggle
103,5801,2019-12-09 13:40:32,kaggle
106,5802,2019-12-09 13:40:32,kaggle
104,5803,2019-12-09 13:40:32,kaggle
103,5804,2019-12-09 13:40:32,kaggle
103,5805,2019-12-09 13:40:32,kaggle
104,5806,2019-12-09 13:40:32,kaggle
102,5807,2019-12-09 13:40:32,kaggle
102,5808,2019-12-09 13:40:32,kaggle
104,5809,2019-12-09 13:40:32,kaggle
105,5810,2019-12-09 13:40:32,kaggle
101,5811,2019-12-09 13:40:32,kaggle
102,5812,2019-12-09 13:40:32,kaggle
105,5813,2019-12-09 13:40:32,kaggle
103,5814,2019-12-09 13:40:32,kaggle
102,5815,2019-12-09 13:40:32,kaggle
101,5816,2019-12-09 13:40:32,kaggle
103,5817,2019-12-09 13:40:32,kaggle
105,5818,2019-12-09 13:40:32,kaggle
104,5819,2019-12-09 13:40:32,kaggle
102,5820,2019-12-09 13:40:32,kaggle
103,5821,2019-12-09 13:40:32,kaggle
104,5822,2019-12-09 13:40:32,kaggle
104,5823,2019-12-09 13:40:32,kaggle
106,5824,2019-12-09 13:40:32,kaggle
104,5825,2019-12-09 13:40:32,kaggle
101,5826,2019-12-09 13:40:32,kaggle
105,5827,2019-12-09 13:40:32,kaggle
106,5828,2019-12-09 13:40:32,kaggle
101,5829,2019-12-09 13:40:32,kaggle
104,5830,2019-12-09 13:40:32,kaggle
101,5831,2019-12-09 13:40:32,kaggle
105,5832,2019-12-09 13:40:32,kaggle
107,5833,2019-12-09 13:40:32,kaggle
109,5834,2019-12-09 13:40:32,kaggle
108,5835,2019-12-09 13:40:32,kaggle
107,5836,2019-12-09 13:40:32,kaggle
108,5837,2019-12-09 13:40:32,kaggle
109,5838,2019-12-09 13:40:32,kaggle
108,5839,2019-12-09 13:40:32,kaggle
109,5840,2019-12-09 13:40:32,kaggle
109,5841,2019-12-09 13:40:32,kaggle
108,5842,2019-12-09 13:40:32,kaggle
108,5843,2019-12-09 13:40:32,kaggle
109,5844,2019-12-09 13:40:32,kaggle
107,5845,2019-12-09 13:40:32,kaggle
107,5846,2019-12-09 13:40:32,kaggle
109,5847,2019-12-09 13:40:32,kaggle
108,5848,2019-12-09 13:40:32,kaggle
107,5849,2019-12-09 13:40:32,kaggle
108,5850,2019-12-09 13:40:32,kaggle
109,5851,2019-12-09 13:40:32,kaggle
107,5852,2019-12-09 13:40:32,kaggle
107,5853,2019-12-09 13:40:32,kaggle
108,5854,2019-12-09 13:40:32,kaggle
109,5855,2019-12-09 13:40:32,kaggle
107,5856,2019-12-09 13:40:32,kaggle
108,5857,2019-12-09 13:40:32,kaggle
109,5858,2019-12-09 13:40:32,kaggle
107,5859,2019-12-09 13:40:32,kaggle
108,5860,2019-12-09 13:40:32,kaggle
109,5861,2019-12-09 13:40:32,kaggle
107,5862,2019-12-09 13:40:32,kaggle
108,5863,2019-12-09 13:40:32,kaggle
107,5864,2019-12-09 13:40:32,kaggle
109,5865,2019-12-09 13:40:32,kaggle
107,5866,2019-12-09 13:40:32,kaggle
109,5867,2019-12-09 13:40:32,kaggle
108,5868,2019-12-09 13:40:32,kaggle
107,5869,2019-12-09 13:40:32,kaggle
107,5870,2019-12-09 13:40:32,kaggle
109,5871,2019-12-09 13:40:32,kaggle
108,5872,2019-12-09 13:40:32,kaggle
108,5873,2019-12-09 13:40:32,kaggle
107,5874,2019-12-09 13:40:32,kaggle
109,5875,2019-12-09 13:40:32,kaggle
108,5876,2019-12-09 13:40:32,kaggle
107,5877,2019-12-09 13:40:32,kaggle
108,5878,2019-12-09 13:40:32,kaggle
109,5879,2019-12-09 13:40:32,kaggle
107,5880,2019-12-09 13:40:32,kaggle
109,5881,2019-12-09 13:40:32,kaggle
108,5882,2019-12-09 13:40:32,kaggle
107,5883,2019-12-09 13:40:32,kaggle
108,5884,2019-12-09 13:40:32,kaggle
108,5885,2019-12-09 13:40:32,kaggle
107,5886,2019-12-09 13:40:32,kaggle
109,5887,2019-12-09 13:40:32,kaggle
107,5888,2019-12-09 13:40:32,kaggle
109,5889,2019-12-09 13:40:32,kaggle
108,5890,2019-12-09 13:40:32,kaggle
109,5891,2019-12-09 13:40:32,kaggle
108,5892,2019-12-09 13:40:32,kaggle
107,5893,2019-12-09 13:40:32,kaggle
108,5894,2019-12-09 13:40:32,kaggle
109,5895,2019-12-09 13:40:32,kaggle
109,5896,2019-12-09 13:40:32,kaggle
108,5897,2019-12-09 13:40:32,kaggle
107,5898,2019-12-09 13:40:32,kaggle
109,5899,2019-12-09 13:40:32,kaggle
108,5900,2019-12-09 13:40:32,kaggle
107,5901,2019-12-09 13:40:32,kaggle
108,5902,2019-12-09 13:40:32,kaggle
