student_id,group_id,LoadDateTimeStamp,RecordSource
635,20,2019-12-09 13:40:32,kaggle
636,20,2019-12-09 13:40:32,kaggle
637,20,2019-12-09 13:40:32,kaggle
638,20,2019-12-09 13:40:32,kaggle
639,20,2019-12-09 13:40:32,kaggle
640,20,2019-12-09 13:40:32,kaggle
641,20,2019-12-09 13:40:32,kaggle
642,20,2019-12-09 13:40:32,kaggle
643,20,2019-12-09 13:40:32,kaggle
644,20,2019-12-09 13:40:32,kaggle
645,20,2019-12-09 13:40:32,kaggle
646,20,2019-12-09 13:40:32,kaggle
647,21,2019-12-09 13:40:32,kaggle
648,21,2019-12-09 13:40:32,kaggle
649,21,2019-12-09 13:40:32,kaggle
650,21,2019-12-09 13:40:32,kaggle
651,21,2019-12-09 13:40:32,kaggle
652,21,2019-12-09 13:40:32,kaggle
653,21,2019-12-09 13:40:32,kaggle
654,21,2019-12-09 13:40:32,kaggle
655,21,2019-12-09 13:40:32,kaggle
656,21,2019-12-09 13:40:32,kaggle
657,21,2019-12-09 13:40:32,kaggle
658,21,2019-12-09 13:40:32,kaggle
659,21,2019-12-09 13:40:32,kaggle
660,21,2019-12-09 13:40:32,kaggle
661,21,2019-12-09 13:40:32,kaggle
662,21,2019-12-09 13:40:32,kaggle
663,21,2019-12-09 13:40:32,kaggle
664,21,2019-12-09 13:40:32,kaggle
665,21,2019-12-09 13:40:32,kaggle
666,21,2019-12-09 13:40:32,kaggle
667,21,2019-12-09 13:40:32,kaggle
668,21,2019-12-09 13:40:32,kaggle
669,22,2019-12-09 13:40:32,kaggle
670,22,2019-12-09 13:40:32,kaggle
671,22,2019-12-09 13:40:32,kaggle
672,22,2019-12-09 13:40:32,kaggle
673,22,2019-12-09 13:40:32,kaggle
674,22,2019-12-09 13:40:32,kaggle
675,22,2019-12-09 13:40:32,kaggle
676,22,2019-12-09 13:40:32,kaggle
677,22,2019-12-09 13:40:32,kaggle
678,22,2019-12-09 13:40:32,kaggle
679,22,2019-12-09 13:40:32,kaggle
680,22,2019-12-09 13:40:32,kaggle
681,22,2019-12-09 13:40:32,kaggle
682,22,2019-12-09 13:40:32,kaggle
683,22,2019-12-09 13:40:32,kaggle
684,22,2019-12-09 13:40:32,kaggle
685,22,2019-12-09 13:40:32,kaggle
686,22,2019-12-09 13:40:32,kaggle
687,22,2019-12-09 13:40:32,kaggle
688,22,2019-12-09 13:40:32,kaggle
689,22,2019-12-09 13:40:32,kaggle
690,22,2019-12-09 13:40:32,kaggle
691,22,2019-12-09 13:40:32,kaggle
692,22,2019-12-09 13:40:32,kaggle
693,22,2019-12-09 13:40:32,kaggle
694,22,2019-12-09 13:40:32,kaggle
695,22,2019-12-09 13:40:32,kaggle
696,22,2019-12-09 13:40:32,kaggle
697,22,2019-12-09 13:40:32,kaggle
698,22,2019-12-09 13:40:32,kaggle
699,22,2019-12-09 13:40:32,kaggle
700,22,2019-12-09 13:40:32,kaggle
701,22,2019-12-09 13:40:32,kaggle
702,22,2019-12-09 13:40:32,kaggle
703,22,2019-12-09 13:40:32,kaggle
704,22,2019-12-09 13:40:32,kaggle
705,22,2019-12-09 13:40:32,kaggle
706,22,2019-12-09 13:40:32,kaggle
707,22,2019-12-09 13:40:32,kaggle
708,22,2019-12-09 13:40:32,kaggle
709,22,2019-12-09 13:40:32,kaggle
710,22,2019-12-09 13:40:32,kaggle
711,22,2019-12-09 13:40:32,kaggle
712,22,2019-12-09 13:40:32,kaggle
713,23,2019-12-09 13:40:32,kaggle
714,23,2019-12-09 13:40:32,kaggle
715,23,2019-12-09 13:40:32,kaggle
716,23,2019-12-09 13:40:32,kaggle
717,23,2019-12-09 13:40:32,kaggle
718,23,2019-12-09 13:40:32,kaggle
719,23,2019-12-09 13:40:32,kaggle
720,23,2019-12-09 13:40:32,kaggle
721,23,2019-12-09 13:40:32,kaggle
722,23,2019-12-09 13:40:32,kaggle
723,23,2019-12-09 13:40:32,kaggle
724,23,2019-12-09 13:40:32,kaggle
725,23,2019-12-09 13:40:32,kaggle
726,23,2019-12-09 13:40:32,kaggle
727,23,2019-12-09 13:40:32,kaggle
728,23,2019-12-09 13:40:32,kaggle
729,23,2019-12-09 13:40:32,kaggle
730,23,2019-12-09 13:40:32,kaggle
731,23,2019-12-09 13:40:32,kaggle
732,23,2019-12-09 13:40:32,kaggle
733,23,2019-12-09 13:40:32,kaggle
734,23,2019-12-09 13:40:32,kaggle
735,23,2019-12-09 13:40:32,kaggle
736,23,2019-12-09 13:40:32,kaggle
737,23,2019-12-09 13:40:32,kaggle
738,23,2019-12-09 13:40:32,kaggle
739,23,2019-12-09 13:40:32,kaggle
740,23,2019-12-09 13:40:32,kaggle
741,23,2019-12-09 13:40:32,kaggle
742,23,2019-12-09 13:40:32,kaggle
743,23,2019-12-09 13:40:32,kaggle
744,23,2019-12-09 13:40:32,kaggle
745,23,2019-12-09 13:40:32,kaggle
746,23,2019-12-09 13:40:32,kaggle
747,23,2019-12-09 13:40:32,kaggle
748,23,2019-12-09 13:40:32,kaggle
749,23,2019-12-09 13:40:32,kaggle
750,23,2019-12-09 13:40:32,kaggle
751,23,2019-12-09 13:40:32,kaggle
752,23,2019-12-09 13:40:32,kaggle
753,23,2019-12-09 13:40:32,kaggle
754,23,2019-12-09 13:40:32,kaggle
755,23,2019-12-09 13:40:32,kaggle
756,23,2019-12-09 13:40:32,kaggle
757,23,2019-12-09 13:40:32,kaggle
758,23,2019-12-09 13:40:32,kaggle
759,23,2019-12-09 13:40:32,kaggle
760,23,2019-12-09 13:40:32,kaggle
761,23,2019-12-09 13:40:32,kaggle
762,24,2019-12-09 13:40:32,kaggle
763,24,2019-12-09 13:40:32,kaggle
764,24,2019-12-09 13:40:32,kaggle
765,24,2019-12-09 13:40:32,kaggle
766,24,2019-12-09 13:40:32,kaggle
767,24,2019-12-09 13:40:32,kaggle
768,24,2019-12-09 13:40:32,kaggle
769,24,2019-12-09 13:40:32,kaggle
770,24,2019-12-09 13:40:32,kaggle
771,24,2019-12-09 13:40:32,kaggle
772,24,2019-12-09 13:40:32,kaggle
773,24,2019-12-09 13:40:32,kaggle
774,24,2019-12-09 13:40:32,kaggle
775,24,2019-12-09 13:40:32,kaggle
776,24,2019-12-09 13:40:32,kaggle
777,24,2019-12-09 13:40:32,kaggle
778,24,2019-12-09 13:40:32,kaggle
779,24,2019-12-09 13:40:32,kaggle
780,24,2019-12-09 13:40:32,kaggle
781,25,2019-12-09 13:40:32,kaggle
782,25,2019-12-09 13:40:32,kaggle
783,25,2019-12-09 13:40:32,kaggle
784,25,2019-12-09 13:40:32,kaggle
785,25,2019-12-09 13:40:32,kaggle
786,25,2019-12-09 13:40:32,kaggle
787,25,2019-12-09 13:40:32,kaggle
788,25,2019-12-09 13:40:32,kaggle
789,25,2019-12-09 13:40:32,kaggle
790,26,2019-12-09 13:40:32,kaggle
791,26,2019-12-09 13:40:32,kaggle
792,26,2019-12-09 13:40:32,kaggle
793,26,2019-12-09 13:40:32,kaggle
794,26,2019-12-09 13:40:32,kaggle
795,26,2019-12-09 13:40:32,kaggle
796,26,2019-12-09 13:40:32,kaggle
797,26,2019-12-09 13:40:32,kaggle
798,26,2019-12-09 13:40:32,kaggle
799,26,2019-12-09 13:40:32,kaggle
800,26,2019-12-09 13:40:32,kaggle
801,26,2019-12-09 13:40:32,kaggle
802,26,2019-12-09 13:40:32,kaggle
803,26,2019-12-09 13:40:32,kaggle
804,26,2019-12-09 13:40:32,kaggle
805,26,2019-12-09 13:40:32,kaggle
806,26,2019-12-09 13:40:32,kaggle
807,26,2019-12-09 13:40:32,kaggle
808,26,2019-12-09 13:40:32,kaggle
809,27,2019-12-09 13:40:32,kaggle
810,27,2019-12-09 13:40:32,kaggle
811,27,2019-12-09 13:40:32,kaggle
812,27,2019-12-09 13:40:32,kaggle
813,27,2019-12-09 13:40:32,kaggle
814,27,2019-12-09 13:40:32,kaggle
815,27,2019-12-09 13:40:32,kaggle
816,27,2019-12-09 13:40:32,kaggle
817,27,2019-12-09 13:40:32,kaggle
818,27,2019-12-09 13:40:32,kaggle
819,27,2019-12-09 13:40:32,kaggle
820,27,2019-12-09 13:40:32,kaggle
821,27,2019-12-09 13:40:32,kaggle
822,27,2019-12-09 13:40:32,kaggle
823,27,2019-12-09 13:40:32,kaggle
824,27,2019-12-09 13:40:32,kaggle
825,27,2019-12-09 13:40:32,kaggle
826,27,2019-12-09 13:40:32,kaggle
827,27,2019-12-09 13:40:32,kaggle
828,27,2019-12-09 13:40:32,kaggle
829,27,2019-12-09 13:40:32,kaggle
830,27,2019-12-09 13:40:32,kaggle
831,27,2019-12-09 13:40:32,kaggle
832,27,2019-12-09 13:40:32,kaggle
833,27,2019-12-09 13:40:32,kaggle
834,27,2019-12-09 13:40:32,kaggle
835,27,2019-12-09 13:40:32,kaggle
836,27,2019-12-09 13:40:32,kaggle
837,27,2019-12-09 13:40:32,kaggle
838,28,2019-12-09 13:40:32,kaggle
839,28,2019-12-09 13:40:32,kaggle
840,28,2019-12-09 13:40:32,kaggle
841,28,2019-12-09 13:40:32,kaggle
842,28,2019-12-09 13:40:32,kaggle
843,28,2019-12-09 13:40:32,kaggle
844,28,2019-12-09 13:40:32,kaggle
845,28,2019-12-09 13:40:32,kaggle
846,28,2019-12-09 13:40:32,kaggle
847,28,2019-12-09 13:40:32,kaggle
848,28,2019-12-09 13:40:32,kaggle
849,28,2019-12-09 13:40:32,kaggle
850,28,2019-12-09 13:40:32,kaggle
851,28,2019-12-09 13:40:32,kaggle
852,28,2019-12-09 13:40:32,kaggle
853,28,2019-12-09 13:40:32,kaggle
854,28,2019-12-09 13:40:32,kaggle
855,28,2019-12-09 13:40:32,kaggle
856,28,2019-12-09 13:40:32,kaggle
857,28,2019-12-09 13:40:32,kaggle
858,28,2019-12-09 13:40:32,kaggle
859,28,2019-12-09 13:40:32,kaggle
860,28,2019-12-09 13:40:32,kaggle
861,28,2019-12-09 13:40:32,kaggle
862,28,2019-12-09 13:40:32,kaggle
863,28,2019-12-09 13:40:32,kaggle
864,28,2019-12-09 13:40:32,kaggle
865,28,2019-12-09 13:40:32,kaggle
866,28,2019-12-09 13:40:32,kaggle
867,29,2019-12-09 13:40:32,kaggle
868,29,2019-12-09 13:40:32,kaggle
869,29,2019-12-09 13:40:32,kaggle
870,29,2019-12-09 13:40:32,kaggle
871,29,2019-12-09 13:40:32,kaggle
872,29,2019-12-09 13:40:32,kaggle
873,29,2019-12-09 13:40:32,kaggle
874,29,2019-12-09 13:40:32,kaggle
875,29,2019-12-09 13:40:32,kaggle
876,30,2019-12-09 13:40:32,kaggle
877,30,2019-12-09 13:40:32,kaggle
878,30,2019-12-09 13:40:32,kaggle
879,30,2019-12-09 13:40:32,kaggle
880,30,2019-12-09 13:40:32,kaggle
881,30,2019-12-09 13:40:32,kaggle
882,30,2019-12-09 13:40:32,kaggle
883,30,2019-12-09 13:40:32,kaggle
884,30,2019-12-09 13:40:32,kaggle
885,30,2019-12-09 13:40:32,kaggle
886,30,2019-12-09 13:40:32,kaggle
887,31,2019-12-09 13:40:32,kaggle
888,31,2019-12-09 13:40:32,kaggle
889,31,2019-12-09 13:40:32,kaggle
890,31,2019-12-09 13:40:32,kaggle
891,31,2019-12-09 13:40:32,kaggle
892,31,2019-12-09 13:40:32,kaggle
893,31,2019-12-09 13:40:32,kaggle
894,31,2019-12-09 13:40:32,kaggle
895,31,2019-12-09 13:40:32,kaggle
896,31,2019-12-09 13:40:32,kaggle
897,31,2019-12-09 13:40:32,kaggle
898,31,2019-12-09 13:40:32,kaggle
899,31,2019-12-09 13:40:32,kaggle
900,32,2019-12-09 13:40:32,kaggle
901,32,2019-12-09 13:40:32,kaggle
902,32,2019-12-09 13:40:32,kaggle
903,32,2019-12-09 13:40:32,kaggle
904,32,2019-12-09 13:40:32,kaggle
905,32,2019-12-09 13:40:32,kaggle
906,32,2019-12-09 13:40:32,kaggle
907,32,2019-12-09 13:40:32,kaggle
908,32,2019-12-09 13:40:32,kaggle
909,32,2019-12-09 13:40:32,kaggle
910,32,2019-12-09 13:40:32,kaggle
911,32,2019-12-09 13:40:32,kaggle
912,32,2019-12-09 13:40:32,kaggle
913,32,2019-12-09 13:40:32,kaggle
914,32,2019-12-09 13:40:32,kaggle
915,32,2019-12-09 13:40:32,kaggle
916,32,2019-12-09 13:40:32,kaggle
917,32,2019-12-09 13:40:32,kaggle
918,32,2019-12-09 13:40:32,kaggle
919,32,2019-12-09 13:40:32,kaggle
920,32,2019-12-09 13:40:32,kaggle
921,32,2019-12-09 13:40:32,kaggle
922,32,2019-12-09 13:40:32,kaggle
923,32,2019-12-09 13:40:32,kaggle
924,32,2019-12-09 13:40:32,kaggle
925,32,2019-12-09 13:40:32,kaggle
926,32,2019-12-09 13:40:32,kaggle
927,32,2019-12-09 13:40:32,kaggle
928,32,2019-12-09 13:40:32,kaggle
929,32,2019-12-09 13:40:32,kaggle
930,32,2019-12-09 13:40:32,kaggle
931,32,2019-12-09 13:40:32,kaggle
932,32,2019-12-09 13:40:32,kaggle
933,32,2019-12-09 13:40:32,kaggle
934,32,2019-12-09 13:40:32,kaggle
935,32,2019-12-09 13:40:32,kaggle
936,32,2019-12-09 13:40:32,kaggle
937,32,2019-12-09 13:40:32,kaggle
938,32,2019-12-09 13:40:32,kaggle
939,32,2019-12-09 13:40:32,kaggle
940,32,2019-12-09 13:40:32,kaggle
941,32,2019-12-09 13:40:32,kaggle
942,32,2019-12-09 13:40:32,kaggle
943,32,2019-12-09 13:40:32,kaggle
944,33,2019-12-09 13:40:32,kaggle
945,33,2019-12-09 13:40:32,kaggle
946,33,2019-12-09 13:40:32,kaggle
947,33,2019-12-09 13:40:32,kaggle
948,33,2019-12-09 13:40:32,kaggle
949,33,2019-12-09 13:40:32,kaggle
950,33,2019-12-09 13:40:32,kaggle
951,33,2019-12-09 13:40:32,kaggle
952,33,2019-12-09 13:40:32,kaggle
953,33,2019-12-09 13:40:32,kaggle
954,33,2019-12-09 13:40:32,kaggle
955,33,2019-12-09 13:40:32,kaggle
956,33,2019-12-09 13:40:32,kaggle
957,33,2019-12-09 13:40:32,kaggle
958,33,2019-12-09 13:40:32,kaggle
959,33,2019-12-09 13:40:32,kaggle
960,33,2019-12-09 13:40:32,kaggle
961,33,2019-12-09 13:40:32,kaggle
962,33,2019-12-09 13:40:32,kaggle
963,33,2019-12-09 13:40:32,kaggle
964,33,2019-12-09 13:40:32,kaggle
965,33,2019-12-09 13:40:32,kaggle
966,33,2019-12-09 13:40:32,kaggle
967,33,2019-12-09 13:40:32,kaggle
968,33,2019-12-09 13:40:32,kaggle
969,34,2019-12-09 13:40:32,kaggle
970,34,2019-12-09 13:40:32,kaggle
971,34,2019-12-09 13:40:32,kaggle
972,34,2019-12-09 13:40:32,kaggle
973,34,2019-12-09 13:40:32,kaggle
974,34,2019-12-09 13:40:32,kaggle
975,34,2019-12-09 13:40:32,kaggle
976,34,2019-12-09 13:40:32,kaggle
977,34,2019-12-09 13:40:32,kaggle
978,34,2019-12-09 13:40:32,kaggle
979,34,2019-12-09 13:40:32,kaggle
980,34,2019-12-09 13:40:32,kaggle
981,34,2019-12-09 13:40:32,kaggle
982,34,2019-12-09 13:40:32,kaggle
983,34,2019-12-09 13:40:32,kaggle
984,34,2019-12-09 13:40:32,kaggle
985,34,2019-12-09 13:40:32,kaggle
986,34,2019-12-09 13:40:32,kaggle
987,35,2019-12-09 13:40:32,kaggle
988,35,2019-12-09 13:40:32,kaggle
989,35,2019-12-09 13:40:32,kaggle
990,35,2019-12-09 13:40:32,kaggle
991,35,2019-12-09 13:40:32,kaggle
992,35,2019-12-09 13:40:32,kaggle
993,35,2019-12-09 13:40:32,kaggle
994,35,2019-12-09 13:40:32,kaggle
995,35,2019-12-09 13:40:32,kaggle
996,35,2019-12-09 13:40:32,kaggle
997,35,2019-12-09 13:40:32,kaggle
998,35,2019-12-09 13:40:32,kaggle
999,35,2019-12-09 13:40:32,kaggle
1000,35,2019-12-09 13:40:32,kaggle
1001,35,2019-12-09 13:40:32,kaggle
1002,35,2019-12-09 13:40:32,kaggle
1003,35,2019-12-09 13:40:32,kaggle
1004,35,2019-12-09 13:40:32,kaggle
1005,35,2019-12-09 13:40:32,kaggle
1006,35,2019-12-09 13:40:32,kaggle
1007,35,2019-12-09 13:40:32,kaggle
1008,35,2019-12-09 13:40:32,kaggle
1009,35,2019-12-09 13:40:32,kaggle
1010,35,2019-12-09 13:40:32,kaggle
1011,35,2019-12-09 13:40:32,kaggle
1012,35,2019-12-09 13:40:32,kaggle
1013,35,2019-12-09 13:40:32,kaggle
1014,36,2019-12-09 13:40:32,kaggle
1015,36,2019-12-09 13:40:32,kaggle
1016,36,2019-12-09 13:40:32,kaggle
1017,36,2019-12-09 13:40:32,kaggle
1018,36,2019-12-09 13:40:32,kaggle
1019,36,2019-12-09 13:40:32,kaggle
1020,36,2019-12-09 13:40:32,kaggle
1021,36,2019-12-09 13:40:32,kaggle
1022,36,2019-12-09 13:40:32,kaggle
1023,36,2019-12-09 13:40:32,kaggle
1024,36,2019-12-09 13:40:32,kaggle
1025,36,2019-12-09 13:40:32,kaggle
1026,36,2019-12-09 13:40:32,kaggle
1027,36,2019-12-09 13:40:32,kaggle
1028,36,2019-12-09 13:40:32,kaggle
1029,36,2019-12-09 13:40:32,kaggle
1030,36,2019-12-09 13:40:32,kaggle
1031,36,2019-12-09 13:40:32,kaggle
1032,36,2019-12-09 13:40:32,kaggle
1033,36,2019-12-09 13:40:32,kaggle
1034,37,2019-12-09 13:40:32,kaggle
1035,37,2019-12-09 13:40:32,kaggle
1036,37,2019-12-09 13:40:32,kaggle
1037,37,2019-12-09 13:40:32,kaggle
1038,37,2019-12-09 13:40:32,kaggle
1039,37,2019-12-09 13:40:32,kaggle
1040,37,2019-12-09 13:40:32,kaggle
1041,37,2019-12-09 13:40:32,kaggle
1042,37,2019-12-09 13:40:32,kaggle
1043,37,2019-12-09 13:40:32,kaggle
1044,37,2019-12-09 13:40:32,kaggle
1045,37,2019-12-09 13:40:32,kaggle
1046,37,2019-12-09 13:40:32,kaggle
1047,37,2019-12-09 13:40:32,kaggle
1048,37,2019-12-09 13:40:32,kaggle
1049,37,2019-12-09 13:40:32,kaggle
1050,37,2019-12-09 13:40:32,kaggle
1051,37,2019-12-09 13:40:32,kaggle
1052,37,2019-12-09 13:40:32,kaggle
1053,37,2019-12-09 13:40:32,kaggle
1054,37,2019-12-09 13:40:32,kaggle
1055,37,2019-12-09 13:40:32,kaggle
1056,37,2019-12-09 13:40:32,kaggle
1057,37,2019-12-09 13:40:32,kaggle
1058,37,2019-12-09 13:40:32,kaggle
1059,37,2019-12-09 13:40:32,kaggle
1060,37,2019-12-09 13:40:32,kaggle
1061,37,2019-12-09 13:40:32,kaggle
1062,37,2019-12-09 13:40:32,kaggle
1063,37,2019-12-09 13:40:32,kaggle
1064,37,2019-12-09 13:40:32,kaggle
1065,37,2019-12-09 13:40:32,kaggle
1066,37,2019-12-09 13:40:32,kaggle
1067,37,2019-12-09 13:40:32,kaggle
1068,37,2019-12-09 13:40:32,kaggle
1069,37,2019-12-09 13:40:32,kaggle
1070,37,2019-12-09 13:40:32,kaggle
1071,37,2019-12-09 13:40:32,kaggle
1072,37,2019-12-09 13:40:32,kaggle
1073,37,2019-12-09 13:40:32,kaggle
1074,37,2019-12-09 13:40:32,kaggle
1075,37,2019-12-09 13:40:32,kaggle
1076,37,2019-12-09 13:40:32,kaggle
1077,37,2019-12-09 13:40:32,kaggle
1078,37,2019-12-09 13:40:32,kaggle
1079,38,2019-12-09 13:40:32,kaggle
1080,38,2019-12-09 13:40:32,kaggle
1081,38,2019-12-09 13:40:32,kaggle
1082,38,2019-12-09 13:40:32,kaggle
1083,38,2019-12-09 13:40:32,kaggle
1084,38,2019-12-09 13:40:32,kaggle
1085,38,2019-12-09 13:40:32,kaggle
1086,38,2019-12-09 13:40:32,kaggle
1087,38,2019-12-09 13:40:32,kaggle
1088,38,2019-12-09 13:40:32,kaggle
1089,38,2019-12-09 13:40:32,kaggle
1090,38,2019-12-09 13:40:32,kaggle
1091,38,2019-12-09 13:40:32,kaggle
1092,38,2019-12-09 13:40:32,kaggle
1093,38,2019-12-09 13:40:32,kaggle
1094,38,2019-12-09 13:40:32,kaggle
1095,38,2019-12-09 13:40:32,kaggle
1096,38,2019-12-09 13:40:32,kaggle
1097,38,2019-12-09 13:40:32,kaggle
1098,38,2019-12-09 13:40:32,kaggle
1099,38,2019-12-09 13:40:32,kaggle
1100,38,2019-12-09 13:40:32,kaggle
1101,38,2019-12-09 13:40:32,kaggle
1102,38,2019-12-09 13:40:32,kaggle
1103,38,2019-12-09 13:40:32,kaggle
1104,38,2019-12-09 13:40:32,kaggle
1105,38,2019-12-09 13:40:32,kaggle
1106,38,2019-12-09 13:40:32,kaggle
1107,38,2019-12-09 13:40:32,kaggle
1108,38,2019-12-09 13:40:32,kaggle
1109,38,2019-12-09 13:40:32,kaggle
1110,38,2019-12-09 13:40:32,kaggle
1111,38,2019-12-09 13:40:32,kaggle
1112,38,2019-12-09 13:40:32,kaggle
1113,38,2019-12-09 13:40:32,kaggle
1114,38,2019-12-09 13:40:32,kaggle
1115,38,2019-12-09 13:40:32,kaggle
1116,38,2019-12-09 13:40:32,kaggle
1117,38,2019-12-09 13:40:32,kaggle
1118,38,2019-12-09 13:40:32,kaggle
1119,38,2019-12-09 13:40:32,kaggle
1120,38,2019-12-09 13:40:32,kaggle
1121,38,2019-12-09 13:40:32,kaggle
1122,38,2019-12-09 13:40:32,kaggle
1123,38,2019-12-09 13:40:32,kaggle
1124,38,2019-12-09 13:40:32,kaggle
1125,38,2019-12-09 13:40:32,kaggle
1126,38,2019-12-09 13:40:32,kaggle
1127,38,2019-12-09 13:40:32,kaggle
1128,38,2019-12-09 13:40:32,kaggle
1129,38,2019-12-09 13:40:32,kaggle
1130,38,2019-12-09 13:40:32,kaggle
1131,38,2019-12-09 13:40:32,kaggle
1132,39,2019-12-09 13:40:32,kaggle
1133,39,2019-12-09 13:40:32,kaggle
1134,39,2019-12-09 13:40:32,kaggle
1135,39,2019-12-09 13:40:32,kaggle
1136,39,2019-12-09 13:40:32,kaggle
1137,39,2019-12-09 13:40:32,kaggle
1138,39,2019-12-09 13:40:32,kaggle
1139,39,2019-12-09 13:40:32,kaggle
1140,39,2019-12-09 13:40:32,kaggle
1141,40,2019-12-09 13:40:32,kaggle
1142,40,2019-12-09 13:40:32,kaggle
1143,40,2019-12-09 13:40:32,kaggle
1144,40,2019-12-09 13:40:32,kaggle
1145,40,2019-12-09 13:40:32,kaggle
1146,40,2019-12-09 13:40:32,kaggle
1147,40,2019-12-09 13:40:32,kaggle
1148,40,2019-12-09 13:40:32,kaggle
1149,40,2019-12-09 13:40:32,kaggle
1150,40,2019-12-09 13:40:32,kaggle
1151,40,2019-12-09 13:40:32,kaggle
1152,40,2019-12-09 13:40:32,kaggle
1153,40,2019-12-09 13:40:32,kaggle
1154,40,2019-12-09 13:40:32,kaggle
1155,40,2019-12-09 13:40:32,kaggle
1156,40,2019-12-09 13:40:32,kaggle
1157,40,2019-12-09 13:40:32,kaggle
1158,40,2019-12-09 13:40:32,kaggle
1159,40,2019-12-09 13:40:32,kaggle
1160,40,2019-12-09 13:40:32,kaggle
1161,40,2019-12-09 13:40:32,kaggle
1162,40,2019-12-09 13:40:32,kaggle
1163,40,2019-12-09 13:40:32,kaggle
1164,40,2019-12-09 13:40:32,kaggle
1165,40,2019-12-09 13:40:32,kaggle
1166,41,2019-12-09 13:40:32,kaggle
1167,41,2019-12-09 13:40:32,kaggle
1168,41,2019-12-09 13:40:32,kaggle
1169,41,2019-12-09 13:40:32,kaggle
1170,41,2019-12-09 13:40:32,kaggle
1171,41,2019-12-09 13:40:32,kaggle
1172,41,2019-12-09 13:40:32,kaggle
1173,41,2019-12-09 13:40:32,kaggle
1174,41,2019-12-09 13:40:32,kaggle
1175,41,2019-12-09 13:40:32,kaggle
1176,41,2019-12-09 13:40:32,kaggle
1177,41,2019-12-09 13:40:32,kaggle
1178,41,2019-12-09 13:40:32,kaggle
1179,41,2019-12-09 13:40:32,kaggle
1180,41,2019-12-09 13:40:32,kaggle
1181,41,2019-12-09 13:40:32,kaggle
1182,41,2019-12-09 13:40:32,kaggle
1183,41,2019-12-09 13:40:32,kaggle
1184,41,2019-12-09 13:40:32,kaggle
1185,41,2019-12-09 13:40:32,kaggle
1186,41,2019-12-09 13:40:32,kaggle
1187,41,2019-12-09 13:40:32,kaggle
1188,41,2019-12-09 13:40:32,kaggle
1189,41,2019-12-09 13:40:32,kaggle
1190,41,2019-12-09 13:40:32,kaggle
1191,41,2019-12-09 13:40:32,kaggle
1192,41,2019-12-09 13:40:32,kaggle
1193,41,2019-12-09 13:40:32,kaggle
1194,41,2019-12-09 13:40:32,kaggle
1195,41,2019-12-09 13:40:32,kaggle
1196,41,2019-12-09 13:40:32,kaggle
1197,41,2019-12-09 13:40:32,kaggle
1198,41,2019-12-09 13:40:32,kaggle
1199,41,2019-12-09 13:40:32,kaggle
1200,41,2019-12-09 13:40:32,kaggle
1201,41,2019-12-09 13:40:32,kaggle
1202,41,2019-12-09 13:40:32,kaggle
1203,41,2019-12-09 13:40:32,kaggle
1204,41,2019-12-09 13:40:32,kaggle
1205,42,2019-12-09 13:40:32,kaggle
1206,42,2019-12-09 13:40:32,kaggle
1207,42,2019-12-09 13:40:32,kaggle
1208,42,2019-12-09 13:40:32,kaggle
1209,42,2019-12-09 13:40:32,kaggle
1210,42,2019-12-09 13:40:32,kaggle
1211,42,2019-12-09 13:40:32,kaggle
1212,42,2019-12-09 13:40:32,kaggle
1213,42,2019-12-09 13:40:32,kaggle
1214,42,2019-12-09 13:40:32,kaggle
1215,42,2019-12-09 13:40:32,kaggle
1216,42,2019-12-09 13:40:32,kaggle
1217,42,2019-12-09 13:40:32,kaggle
1218,42,2019-12-09 13:40:32,kaggle
1219,42,2019-12-09 13:40:32,kaggle
1220,42,2019-12-09 13:40:32,kaggle
1221,42,2019-12-09 13:40:32,kaggle
1222,42,2019-12-09 13:40:32,kaggle
1223,42,2019-12-09 13:40:32,kaggle
1224,42,2019-12-09 13:40:32,kaggle
1225,42,2019-12-09 13:40:32,kaggle
1226,42,2019-12-09 13:40:32,kaggle
1227,42,2019-12-09 13:40:32,kaggle
1228,42,2019-12-09 13:40:32,kaggle
1229,42,2019-12-09 13:40:32,kaggle
1230,43,2019-12-09 13:40:32,kaggle
1231,43,2019-12-09 13:40:32,kaggle
1232,43,2019-12-09 13:40:32,kaggle
1233,43,2019-12-09 13:40:32,kaggle
1234,43,2019-12-09 13:40:32,kaggle
1235,43,2019-12-09 13:40:32,kaggle
1236,43,2019-12-09 13:40:32,kaggle
1237,43,2019-12-09 13:40:32,kaggle
1238,43,2019-12-09 13:40:32,kaggle
1239,43,2019-12-09 13:40:32,kaggle
1240,43,2019-12-09 13:40:32,kaggle
1241,43,2019-12-09 13:40:32,kaggle
1242,43,2019-12-09 13:40:32,kaggle
1243,43,2019-12-09 13:40:32,kaggle
1244,43,2019-12-09 13:40:32,kaggle
1245,43,2019-12-09 13:40:32,kaggle
1246,43,2019-12-09 13:40:32,kaggle
1247,43,2019-12-09 13:40:32,kaggle
1248,43,2019-12-09 13:40:32,kaggle
1249,43,2019-12-09 13:40:32,kaggle
1250,43,2019-12-09 13:40:32,kaggle
1251,43,2019-12-09 13:40:32,kaggle
1252,43,2019-12-09 13:40:32,kaggle
1253,43,2019-12-09 13:40:32,kaggle
1254,43,2019-12-09 13:40:32,kaggle
1255,43,2019-12-09 13:40:32,kaggle
1256,43,2019-12-09 13:40:32,kaggle
1257,43,2019-12-09 13:40:32,kaggle
