user_id,student_id,LoadDateTimeStamp,RecordSource
724,634,2019-12-09 13:40:32,kaggle
444,635,2019-12-09 13:40:32,kaggle
520,636,2019-12-09 13:40:32,kaggle
43,637,2019-12-09 13:40:32,kaggle
826,638,2019-12-09 13:40:32,kaggle
259,639,2019-12-09 13:40:32,kaggle
710,640,2019-12-09 13:40:32,kaggle
787,641,2019-12-09 13:40:32,kaggle
657,642,2019-12-09 13:40:32,kaggle
211,643,2019-12-09 13:40:32,kaggle
619,644,2019-12-09 13:40:32,kaggle
612,645,2019-12-09 13:40:32,kaggle
736,646,2019-12-09 13:40:32,kaggle
8,647,2019-12-09 13:40:32,kaggle
397,648,2019-12-09 13:40:32,kaggle
20,649,2019-12-09 13:40:32,kaggle
220,650,2019-12-09 13:40:32,kaggle
920,651,2019-12-09 13:40:32,kaggle
714,652,2019-12-09 13:40:32,kaggle
947,653,2019-12-09 13:40:32,kaggle
268,654,2019-12-09 13:40:32,kaggle
209,655,2019-12-09 13:40:32,kaggle
321,656,2019-12-09 13:40:32,kaggle
267,657,2019-12-09 13:40:32,kaggle
696,658,2019-12-09 13:40:32,kaggle
784,659,2019-12-09 13:40:32,kaggle
699,660,2019-12-09 13:40:32,kaggle
945,661,2019-12-09 13:40:32,kaggle
413,662,2019-12-09 13:40:32,kaggle
806,663,2019-12-09 13:40:32,kaggle
637,664,2019-12-09 13:40:32,kaggle
333,665,2019-12-09 13:40:32,kaggle
381,666,2019-12-09 13:40:32,kaggle
355,667,2019-12-09 13:40:32,kaggle
677,668,2019-12-09 13:40:32,kaggle
431,669,2019-12-09 13:40:32,kaggle
473,670,2019-12-09 13:40:32,kaggle
180,671,2019-12-09 13:40:32,kaggle
917,672,2019-12-09 13:40:32,kaggle
49,673,2019-12-09 13:40:32,kaggle
876,674,2019-12-09 13:40:32,kaggle
503,675,2019-12-09 13:40:32,kaggle
315,676,2019-12-09 13:40:32,kaggle
383,677,2019-12-09 13:40:32,kaggle
691,678,2019-12-09 13:40:32,kaggle
962,679,2019-12-09 13:40:32,kaggle
446,680,2019-12-09 13:40:32,kaggle
312,681,2019-12-09 13:40:32,kaggle
95,682,2019-12-09 13:40:32,kaggle
990,683,2019-12-09 13:40:32,kaggle
212,684,2019-12-09 13:40:32,kaggle
752,685,2019-12-09 13:40:32,kaggle
189,686,2019-12-09 13:40:32,kaggle
369,687,2019-12-09 13:40:32,kaggle
794,688,2019-12-09 13:40:32,kaggle
499,689,2019-12-09 13:40:32,kaggle
288,690,2019-12-09 13:40:32,kaggle
276,691,2019-12-09 13:40:32,kaggle
952,692,2019-12-09 13:40:32,kaggle
527,693,2019-12-09 13:40:32,kaggle
70,694,2019-12-09 13:40:32,kaggle
212,695,2019-12-09 13:40:32,kaggle
977,696,2019-12-09 13:40:32,kaggle
985,697,2019-12-09 13:40:32,kaggle
343,698,2019-12-09 13:40:32,kaggle
349,699,2019-12-09 13:40:32,kaggle
767,700,2019-12-09 13:40:32,kaggle
277,701,2019-12-09 13:40:32,kaggle
583,702,2019-12-09 13:40:32,kaggle
759,703,2019-12-09 13:40:32,kaggle
264,704,2019-12-09 13:40:32,kaggle
471,705,2019-12-09 13:40:32,kaggle
358,706,2019-12-09 13:40:32,kaggle
222,707,2019-12-09 13:40:32,kaggle
953,708,2019-12-09 13:40:32,kaggle
303,709,2019-12-09 13:40:32,kaggle
822,710,2019-12-09 13:40:32,kaggle
783,711,2019-12-09 13:40:32,kaggle
347,712,2019-12-09 13:40:32,kaggle
379,713,2019-12-09 13:40:32,kaggle
574,714,2019-12-09 13:40:32,kaggle
271,715,2019-12-09 13:40:32,kaggle
35,716,2019-12-09 13:40:32,kaggle
824,717,2019-12-09 13:40:32,kaggle
786,718,2019-12-09 13:40:32,kaggle
126,719,2019-12-09 13:40:32,kaggle
803,720,2019-12-09 13:40:32,kaggle
882,721,2019-12-09 13:40:32,kaggle
430,722,2019-12-09 13:40:32,kaggle
45,723,2019-12-09 13:40:32,kaggle
320,724,2019-12-09 13:40:32,kaggle
68,725,2019-12-09 13:40:32,kaggle
708,726,2019-12-09 13:40:32,kaggle
753,727,2019-12-09 13:40:32,kaggle
903,728,2019-12-09 13:40:32,kaggle
890,729,2019-12-09 13:40:32,kaggle
847,730,2019-12-09 13:40:32,kaggle
518,731,2019-12-09 13:40:32,kaggle
728,732,2019-12-09 13:40:32,kaggle
931,733,2019-12-09 13:40:32,kaggle
194,734,2019-12-09 13:40:32,kaggle
102,735,2019-12-09 13:40:32,kaggle
610,736,2019-12-09 13:40:32,kaggle
791,737,2019-12-09 13:40:32,kaggle
156,738,2019-12-09 13:40:32,kaggle
785,739,2019-12-09 13:40:32,kaggle
120,740,2019-12-09 13:40:32,kaggle
500,741,2019-12-09 13:40:32,kaggle
962,742,2019-12-09 13:40:32,kaggle
619,743,2019-12-09 13:40:32,kaggle
666,744,2019-12-09 13:40:32,kaggle
942,745,2019-12-09 13:40:32,kaggle
240,746,2019-12-09 13:40:32,kaggle
907,747,2019-12-09 13:40:32,kaggle
231,748,2019-12-09 13:40:32,kaggle
279,749,2019-12-09 13:40:32,kaggle
105,750,2019-12-09 13:40:32,kaggle
940,751,2019-12-09 13:40:32,kaggle
46,752,2019-12-09 13:40:32,kaggle
507,753,2019-12-09 13:40:32,kaggle
602,754,2019-12-09 13:40:32,kaggle
379,755,2019-12-09 13:40:32,kaggle
648,756,2019-12-09 13:40:32,kaggle
954,757,2019-12-09 13:40:32,kaggle
820,758,2019-12-09 13:40:32,kaggle
447,759,2019-12-09 13:40:32,kaggle
209,760,2019-12-09 13:40:32,kaggle
776,761,2019-12-09 13:40:32,kaggle
611,762,2019-12-09 13:40:32,kaggle
987,763,2019-12-09 13:40:32,kaggle
731,764,2019-12-09 13:40:32,kaggle
462,765,2019-12-09 13:40:32,kaggle
508,766,2019-12-09 13:40:32,kaggle
260,767,2019-12-09 13:40:32,kaggle
620,768,2019-12-09 13:40:32,kaggle
794,769,2019-12-09 13:40:32,kaggle
404,770,2019-12-09 13:40:32,kaggle
695,771,2019-12-09 13:40:32,kaggle
953,772,2019-12-09 13:40:32,kaggle
643,773,2019-12-09 13:40:32,kaggle
235,774,2019-12-09 13:40:32,kaggle
902,775,2019-12-09 13:40:32,kaggle
791,776,2019-12-09 13:40:32,kaggle
760,777,2019-12-09 13:40:32,kaggle
233,778,2019-12-09 13:40:32,kaggle
563,779,2019-12-09 13:40:32,kaggle
136,780,2019-12-09 13:40:32,kaggle
272,781,2019-12-09 13:40:32,kaggle
644,782,2019-12-09 13:40:32,kaggle
614,783,2019-12-09 13:40:32,kaggle
893,784,2019-12-09 13:40:32,kaggle
573,785,2019-12-09 13:40:32,kaggle
558,786,2019-12-09 13:40:32,kaggle
334,787,2019-12-09 13:40:32,kaggle
439,788,2019-12-09 13:40:32,kaggle
200,789,2019-12-09 13:40:32,kaggle
971,790,2019-12-09 13:40:32,kaggle
128,791,2019-12-09 13:40:32,kaggle
362,792,2019-12-09 13:40:32,kaggle
363,793,2019-12-09 13:40:32,kaggle
983,794,2019-12-09 13:40:32,kaggle
870,795,2019-12-09 13:40:32,kaggle
252,796,2019-12-09 13:40:32,kaggle
273,797,2019-12-09 13:40:32,kaggle
159,798,2019-12-09 13:40:32,kaggle
470,799,2019-12-09 13:40:32,kaggle
205,800,2019-12-09 13:40:32,kaggle
851,801,2019-12-09 13:40:32,kaggle
633,802,2019-12-09 13:40:32,kaggle
316,803,2019-12-09 13:40:32,kaggle
374,804,2019-12-09 13:40:32,kaggle
47,805,2019-12-09 13:40:32,kaggle
838,806,2019-12-09 13:40:32,kaggle
526,807,2019-12-09 13:40:32,kaggle
670,808,2019-12-09 13:40:32,kaggle
189,809,2019-12-09 13:40:32,kaggle
263,810,2019-12-09 13:40:32,kaggle
703,811,2019-12-09 13:40:32,kaggle
646,812,2019-12-09 13:40:32,kaggle
531,813,2019-12-09 13:40:32,kaggle
96,814,2019-12-09 13:40:32,kaggle
773,815,2019-12-09 13:40:32,kaggle
460,816,2019-12-09 13:40:32,kaggle
429,817,2019-12-09 13:40:32,kaggle
553,818,2019-12-09 13:40:32,kaggle
532,819,2019-12-09 13:40:32,kaggle
255,820,2019-12-09 13:40:32,kaggle
47,821,2019-12-09 13:40:32,kaggle
138,822,2019-12-09 13:40:32,kaggle
552,823,2019-12-09 13:40:32,kaggle
582,824,2019-12-09 13:40:32,kaggle
95,825,2019-12-09 13:40:32,kaggle
793,826,2019-12-09 13:40:32,kaggle
442,827,2019-12-09 13:40:32,kaggle
947,828,2019-12-09 13:40:32,kaggle
788,829,2019-12-09 13:40:32,kaggle
292,830,2019-12-09 13:40:32,kaggle
269,831,2019-12-09 13:40:32,kaggle
521,832,2019-12-09 13:40:32,kaggle
903,833,2019-12-09 13:40:32,kaggle
306,834,2019-12-09 13:40:32,kaggle
103,835,2019-12-09 13:40:32,kaggle
842,836,2019-12-09 13:40:32,kaggle
215,837,2019-12-09 13:40:32,kaggle
618,838,2019-12-09 13:40:32,kaggle
704,839,2019-12-09 13:40:32,kaggle
286,840,2019-12-09 13:40:32,kaggle
278,841,2019-12-09 13:40:32,kaggle
223,842,2019-12-09 13:40:32,kaggle
878,843,2019-12-09 13:40:32,kaggle
490,844,2019-12-09 13:40:32,kaggle
688,845,2019-12-09 13:40:32,kaggle
208,846,2019-12-09 13:40:32,kaggle
379,847,2019-12-09 13:40:32,kaggle
800,848,2019-12-09 13:40:32,kaggle
618,849,2019-12-09 13:40:32,kaggle
278,850,2019-12-09 13:40:32,kaggle
243,851,2019-12-09 13:40:32,kaggle
25,852,2019-12-09 13:40:32,kaggle
885,853,2019-12-09 13:40:32,kaggle
714,854,2019-12-09 13:40:32,kaggle
375,855,2019-12-09 13:40:32,kaggle
830,856,2019-12-09 13:40:32,kaggle
820,857,2019-12-09 13:40:32,kaggle
434,858,2019-12-09 13:40:32,kaggle
417,859,2019-12-09 13:40:32,kaggle
254,860,2019-12-09 13:40:32,kaggle
984,861,2019-12-09 13:40:32,kaggle
625,862,2019-12-09 13:40:32,kaggle
461,863,2019-12-09 13:40:32,kaggle
579,864,2019-12-09 13:40:32,kaggle
679,865,2019-12-09 13:40:32,kaggle
526,866,2019-12-09 13:40:32,kaggle
900,867,2019-12-09 13:40:32,kaggle
89,868,2019-12-09 13:40:32,kaggle
185,869,2019-12-09 13:40:32,kaggle
167,870,2019-12-09 13:40:32,kaggle
756,871,2019-12-09 13:40:32,kaggle
190,872,2019-12-09 13:40:32,kaggle
321,873,2019-12-09 13:40:32,kaggle
494,874,2019-12-09 13:40:32,kaggle
238,875,2019-12-09 13:40:32,kaggle
472,876,2019-12-09 13:40:32,kaggle
825,877,2019-12-09 13:40:32,kaggle
139,878,2019-12-09 13:40:32,kaggle
53,879,2019-12-09 13:40:32,kaggle
857,880,2019-12-09 13:40:32,kaggle
671,881,2019-12-09 13:40:32,kaggle
806,882,2019-12-09 13:40:32,kaggle
177,883,2019-12-09 13:40:32,kaggle
730,884,2019-12-09 13:40:32,kaggle
247,885,2019-12-09 13:40:32,kaggle
455,886,2019-12-09 13:40:32,kaggle
90,887,2019-12-09 13:40:32,kaggle
687,888,2019-12-09 13:40:32,kaggle
582,889,2019-12-09 13:40:32,kaggle
140,890,2019-12-09 13:40:32,kaggle
693,891,2019-12-09 13:40:32,kaggle
989,892,2019-12-09 13:40:32,kaggle
210,893,2019-12-09 13:40:32,kaggle
846,894,2019-12-09 13:40:32,kaggle
56,895,2019-12-09 13:40:32,kaggle
652,896,2019-12-09 13:40:32,kaggle
435,897,2019-12-09 13:40:32,kaggle
450,898,2019-12-09 13:40:32,kaggle
603,899,2019-12-09 13:40:32,kaggle
128,900,2019-12-09 13:40:32,kaggle
293,901,2019-12-09 13:40:32,kaggle
177,902,2019-12-09 13:40:32,kaggle
602,903,2019-12-09 13:40:32,kaggle
872,904,2019-12-09 13:40:32,kaggle
531,905,2019-12-09 13:40:32,kaggle
283,906,2019-12-09 13:40:32,kaggle
356,907,2019-12-09 13:40:32,kaggle
243,908,2019-12-09 13:40:32,kaggle
725,909,2019-12-09 13:40:32,kaggle
391,910,2019-12-09 13:40:32,kaggle
68,911,2019-12-09 13:40:32,kaggle
299,912,2019-12-09 13:40:32,kaggle
688,913,2019-12-09 13:40:32,kaggle
539,914,2019-12-09 13:40:32,kaggle
950,915,2019-12-09 13:40:32,kaggle
630,916,2019-12-09 13:40:32,kaggle
410,917,2019-12-09 13:40:32,kaggle
817,918,2019-12-09 13:40:32,kaggle
651,919,2019-12-09 13:40:32,kaggle
745,920,2019-12-09 13:40:32,kaggle
181,921,2019-12-09 13:40:32,kaggle
6,922,2019-12-09 13:40:32,kaggle
831,923,2019-12-09 13:40:32,kaggle
133,924,2019-12-09 13:40:32,kaggle
876,925,2019-12-09 13:40:32,kaggle
536,926,2019-12-09 13:40:32,kaggle
663,927,2019-12-09 13:40:32,kaggle
837,928,2019-12-09 13:40:32,kaggle
141,929,2019-12-09 13:40:32,kaggle
370,930,2019-12-09 13:40:32,kaggle
218,931,2019-12-09 13:40:32,kaggle
261,932,2019-12-09 13:40:32,kaggle
395,933,2019-12-09 13:40:32,kaggle
231,934,2019-12-09 13:40:32,kaggle
924,935,2019-12-09 13:40:32,kaggle
596,936,2019-12-09 13:40:32,kaggle
187,937,2019-12-09 13:40:32,kaggle
459,938,2019-12-09 13:40:32,kaggle
716,939,2019-12-09 13:40:32,kaggle
259,940,2019-12-09 13:40:32,kaggle
135,941,2019-12-09 13:40:32,kaggle
233,942,2019-12-09 13:40:32,kaggle
616,943,2019-12-09 13:40:32,kaggle
773,944,2019-12-09 13:40:32,kaggle
499,945,2019-12-09 13:40:32,kaggle
687,946,2019-12-09 13:40:32,kaggle
331,947,2019-12-09 13:40:32,kaggle
149,948,2019-12-09 13:40:32,kaggle
78,949,2019-12-09 13:40:32,kaggle
157,950,2019-12-09 13:40:32,kaggle
376,951,2019-12-09 13:40:32,kaggle
64,952,2019-12-09 13:40:32,kaggle
649,953,2019-12-09 13:40:32,kaggle
872,954,2019-12-09 13:40:32,kaggle
562,955,2019-12-09 13:40:32,kaggle
532,956,2019-12-09 13:40:32,kaggle
535,957,2019-12-09 13:40:32,kaggle
199,958,2019-12-09 13:40:32,kaggle
216,959,2019-12-09 13:40:32,kaggle
854,960,2019-12-09 13:40:32,kaggle
288,961,2019-12-09 13:40:32,kaggle
613,962,2019-12-09 13:40:32,kaggle
932,963,2019-12-09 13:40:32,kaggle
337,964,2019-12-09 13:40:32,kaggle
177,965,2019-12-09 13:40:32,kaggle
373,966,2019-12-09 13:40:32,kaggle
84,967,2019-12-09 13:40:32,kaggle
538,968,2019-12-09 13:40:32,kaggle
427,969,2019-12-09 13:40:32,kaggle
835,970,2019-12-09 13:40:32,kaggle
290,971,2019-12-09 13:40:32,kaggle
613,972,2019-12-09 13:40:32,kaggle
808,973,2019-12-09 13:40:32,kaggle
166,974,2019-12-09 13:40:32,kaggle
980,975,2019-12-09 13:40:32,kaggle
5,976,2019-12-09 13:40:32,kaggle
446,977,2019-12-09 13:40:32,kaggle
480,978,2019-12-09 13:40:32,kaggle
491,979,2019-12-09 13:40:32,kaggle
420,980,2019-12-09 13:40:32,kaggle
495,981,2019-12-09 13:40:32,kaggle
781,982,2019-12-09 13:40:32,kaggle
434,983,2019-12-09 13:40:32,kaggle
949,984,2019-12-09 13:40:32,kaggle
596,985,2019-12-09 13:40:32,kaggle
427,986,2019-12-09 13:40:32,kaggle
104,987,2019-12-09 13:40:32,kaggle
462,988,2019-12-09 13:40:32,kaggle
570,989,2019-12-09 13:40:32,kaggle
803,990,2019-12-09 13:40:32,kaggle
874,991,2019-12-09 13:40:32,kaggle
944,992,2019-12-09 13:40:32,kaggle
45,993,2019-12-09 13:40:32,kaggle
478,994,2019-12-09 13:40:32,kaggle
75,995,2019-12-09 13:40:32,kaggle
219,996,2019-12-09 13:40:32,kaggle
884,997,2019-12-09 13:40:32,kaggle
298,998,2019-12-09 13:40:32,kaggle
157,999,2019-12-09 13:40:32,kaggle
542,1000,2019-12-09 13:40:32,kaggle
337,1001,2019-12-09 13:40:32,kaggle
870,1002,2019-12-09 13:40:32,kaggle
199,1003,2019-12-09 13:40:32,kaggle
142,1004,2019-12-09 13:40:32,kaggle
995,1005,2019-12-09 13:40:32,kaggle
429,1006,2019-12-09 13:40:32,kaggle
524,1007,2019-12-09 13:40:32,kaggle
730,1008,2019-12-09 13:40:32,kaggle
513,1009,2019-12-09 13:40:32,kaggle
721,1010,2019-12-09 13:40:32,kaggle
542,1011,2019-12-09 13:40:32,kaggle
414,1012,2019-12-09 13:40:32,kaggle
148,1013,2019-12-09 13:40:32,kaggle
243,1014,2019-12-09 13:40:32,kaggle
673,1015,2019-12-09 13:40:32,kaggle
801,1016,2019-12-09 13:40:32,kaggle
956,1017,2019-12-09 13:40:32,kaggle
895,1018,2019-12-09 13:40:32,kaggle
445,1019,2019-12-09 13:40:32,kaggle
133,1020,2019-12-09 13:40:32,kaggle
343,1021,2019-12-09 13:40:32,kaggle
535,1022,2019-12-09 13:40:32,kaggle
261,1023,2019-12-09 13:40:32,kaggle
493,1024,2019-12-09 13:40:32,kaggle
102,1025,2019-12-09 13:40:32,kaggle
610,1026,2019-12-09 13:40:32,kaggle
716,1027,2019-12-09 13:40:32,kaggle
427,1028,2019-12-09 13:40:32,kaggle
823,1029,2019-12-09 13:40:32,kaggle
737,1030,2019-12-09 13:40:32,kaggle
656,1031,2019-12-09 13:40:32,kaggle
602,1032,2019-12-09 13:40:32,kaggle
752,1033,2019-12-09 13:40:32,kaggle
262,1034,2019-12-09 13:40:32,kaggle
978,1035,2019-12-09 13:40:32,kaggle
138,1036,2019-12-09 13:40:32,kaggle
355,1037,2019-12-09 13:40:32,kaggle
51,1038,2019-12-09 13:40:32,kaggle
461,1039,2019-12-09 13:40:32,kaggle
209,1040,2019-12-09 13:40:32,kaggle
100,1041,2019-12-09 13:40:32,kaggle
532,1042,2019-12-09 13:40:32,kaggle
920,1043,2019-12-09 13:40:32,kaggle
615,1044,2019-12-09 13:40:32,kaggle
191,1045,2019-12-09 13:40:32,kaggle
951,1046,2019-12-09 13:40:32,kaggle
235,1047,2019-12-09 13:40:32,kaggle
795,1048,2019-12-09 13:40:32,kaggle
369,1049,2019-12-09 13:40:32,kaggle
723,1050,2019-12-09 13:40:32,kaggle
93,1051,2019-12-09 13:40:32,kaggle
487,1052,2019-12-09 13:40:32,kaggle
911,1053,2019-12-09 13:40:32,kaggle
501,1054,2019-12-09 13:40:32,kaggle
849,1055,2019-12-09 13:40:32,kaggle
112,1056,2019-12-09 13:40:32,kaggle
17,1057,2019-12-09 13:40:32,kaggle
132,1058,2019-12-09 13:40:32,kaggle
266,1059,2019-12-09 13:40:32,kaggle
299,1060,2019-12-09 13:40:32,kaggle
127,1061,2019-12-09 13:40:32,kaggle
584,1062,2019-12-09 13:40:32,kaggle
690,1063,2019-12-09 13:40:32,kaggle
931,1064,2019-12-09 13:40:32,kaggle
571,1065,2019-12-09 13:40:32,kaggle
583,1066,2019-12-09 13:40:32,kaggle
364,1067,2019-12-09 13:40:32,kaggle
142,1068,2019-12-09 13:40:32,kaggle
190,1069,2019-12-09 13:40:32,kaggle
821,1070,2019-12-09 13:40:32,kaggle
685,1071,2019-12-09 13:40:32,kaggle
790,1072,2019-12-09 13:40:32,kaggle
114,1073,2019-12-09 13:40:32,kaggle
251,1074,2019-12-09 13:40:32,kaggle
966,1075,2019-12-09 13:40:32,kaggle
649,1076,2019-12-09 13:40:32,kaggle
739,1077,2019-12-09 13:40:32,kaggle
227,1078,2019-12-09 13:40:32,kaggle
65,1079,2019-12-09 13:40:32,kaggle
430,1080,2019-12-09 13:40:32,kaggle
7,1081,2019-12-09 13:40:32,kaggle
921,1082,2019-12-09 13:40:32,kaggle
99,1083,2019-12-09 13:40:32,kaggle
543,1084,2019-12-09 13:40:32,kaggle
862,1085,2019-12-09 13:40:32,kaggle
79,1086,2019-12-09 13:40:32,kaggle
302,1087,2019-12-09 13:40:32,kaggle
897,1088,2019-12-09 13:40:32,kaggle
753,1089,2019-12-09 13:40:32,kaggle
440,1090,2019-12-09 13:40:32,kaggle
3,1091,2019-12-09 13:40:32,kaggle
843,1092,2019-12-09 13:40:32,kaggle
964,1093,2019-12-09 13:40:32,kaggle
165,1094,2019-12-09 13:40:32,kaggle
711,1095,2019-12-09 13:40:32,kaggle
325,1096,2019-12-09 13:40:32,kaggle
328,1097,2019-12-09 13:40:32,kaggle
17,1098,2019-12-09 13:40:32,kaggle
817,1099,2019-12-09 13:40:32,kaggle
469,1100,2019-12-09 13:40:32,kaggle
887,1101,2019-12-09 13:40:32,kaggle
545,1102,2019-12-09 13:40:32,kaggle
200,1103,2019-12-09 13:40:32,kaggle
606,1104,2019-12-09 13:40:32,kaggle
951,1105,2019-12-09 13:40:32,kaggle
84,1106,2019-12-09 13:40:32,kaggle
343,1107,2019-12-09 13:40:32,kaggle
406,1108,2019-12-09 13:40:32,kaggle
20,1109,2019-12-09 13:40:32,kaggle
723,1110,2019-12-09 13:40:32,kaggle
493,1111,2019-12-09 13:40:32,kaggle
664,1112,2019-12-09 13:40:32,kaggle
915,1113,2019-12-09 13:40:32,kaggle
142,1114,2019-12-09 13:40:32,kaggle
237,1115,2019-12-09 13:40:32,kaggle
198,1116,2019-12-09 13:40:32,kaggle
233,1117,2019-12-09 13:40:32,kaggle
590,1118,2019-12-09 13:40:32,kaggle
434,1119,2019-12-09 13:40:32,kaggle
923,1120,2019-12-09 13:40:32,kaggle
650,1121,2019-12-09 13:40:32,kaggle
844,1122,2019-12-09 13:40:32,kaggle
360,1123,2019-12-09 13:40:32,kaggle
679,1124,2019-12-09 13:40:32,kaggle
600,1125,2019-12-09 13:40:32,kaggle
110,1126,2019-12-09 13:40:32,kaggle
542,1127,2019-12-09 13:40:32,kaggle
297,1128,2019-12-09 13:40:32,kaggle
417,1129,2019-12-09 13:40:32,kaggle
421,1130,2019-12-09 13:40:32,kaggle
753,1131,2019-12-09 13:40:32,kaggle
158,1132,2019-12-09 13:40:32,kaggle
445,1133,2019-12-09 13:40:32,kaggle
431,1134,2019-12-09 13:40:32,kaggle
593,1135,2019-12-09 13:40:32,kaggle
335,1136,2019-12-09 13:40:32,kaggle
559,1137,2019-12-09 13:40:32,kaggle
709,1138,2019-12-09 13:40:32,kaggle
359,1139,2019-12-09 13:40:32,kaggle
683,1140,2019-12-09 13:40:32,kaggle
860,1141,2019-12-09 13:40:32,kaggle
483,1142,2019-12-09 13:40:32,kaggle
614,1143,2019-12-09 13:40:32,kaggle
212,1144,2019-12-09 13:40:32,kaggle
514,1145,2019-12-09 13:40:32,kaggle
108,1146,2019-12-09 13:40:32,kaggle
65,1147,2019-12-09 13:40:32,kaggle
569,1148,2019-12-09 13:40:32,kaggle
608,1149,2019-12-09 13:40:32,kaggle
775,1150,2019-12-09 13:40:32,kaggle
756,1151,2019-12-09 13:40:32,kaggle
598,1152,2019-12-09 13:40:32,kaggle
309,1153,2019-12-09 13:40:32,kaggle
126,1154,2019-12-09 13:40:32,kaggle
529,1155,2019-12-09 13:40:32,kaggle
988,1156,2019-12-09 13:40:32,kaggle
191,1157,2019-12-09 13:40:32,kaggle
230,1158,2019-12-09 13:40:32,kaggle
58,1159,2019-12-09 13:40:32,kaggle
744,1160,2019-12-09 13:40:32,kaggle
556,1161,2019-12-09 13:40:32,kaggle
443,1162,2019-12-09 13:40:32,kaggle
995,1163,2019-12-09 13:40:32,kaggle
372,1164,2019-12-09 13:40:32,kaggle
958,1165,2019-12-09 13:40:32,kaggle
123,1166,2019-12-09 13:40:32,kaggle
216,1167,2019-12-09 13:40:32,kaggle
422,1168,2019-12-09 13:40:32,kaggle
890,1169,2019-12-09 13:40:32,kaggle
380,1170,2019-12-09 13:40:32,kaggle
410,1171,2019-12-09 13:40:32,kaggle
306,1172,2019-12-09 13:40:32,kaggle
149,1173,2019-12-09 13:40:32,kaggle
758,1174,2019-12-09 13:40:32,kaggle
97,1175,2019-12-09 13:40:32,kaggle
204,1176,2019-12-09 13:40:32,kaggle
830,1177,2019-12-09 13:40:32,kaggle
860,1178,2019-12-09 13:40:32,kaggle
554,1179,2019-12-09 13:40:32,kaggle
301,1180,2019-12-09 13:40:32,kaggle
901,1181,2019-12-09 13:40:32,kaggle
490,1182,2019-12-09 13:40:32,kaggle
498,1183,2019-12-09 13:40:32,kaggle
137,1184,2019-12-09 13:40:32,kaggle
378,1185,2019-12-09 13:40:32,kaggle
935,1186,2019-12-09 13:40:32,kaggle
649,1187,2019-12-09 13:40:32,kaggle
408,1188,2019-12-09 13:40:32,kaggle
441,1189,2019-12-09 13:40:32,kaggle
1,1190,2019-12-09 13:40:32,kaggle
667,1191,2019-12-09 13:40:32,kaggle
386,1192,2019-12-09 13:40:32,kaggle
697,1193,2019-12-09 13:40:32,kaggle
913,1194,2019-12-09 13:40:32,kaggle
917,1195,2019-12-09 13:40:32,kaggle
235,1196,2019-12-09 13:40:32,kaggle
800,1197,2019-12-09 13:40:32,kaggle
95,1198,2019-12-09 13:40:32,kaggle
728,1199,2019-12-09 13:40:32,kaggle
398,1200,2019-12-09 13:40:32,kaggle
472,1201,2019-12-09 13:40:32,kaggle
299,1202,2019-12-09 13:40:32,kaggle
127,1203,2019-12-09 13:40:32,kaggle
639,1204,2019-12-09 13:40:32,kaggle
725,1205,2019-12-09 13:40:32,kaggle
196,1206,2019-12-09 13:40:32,kaggle
4,1207,2019-12-09 13:40:32,kaggle
417,1208,2019-12-09 13:40:32,kaggle
942,1209,2019-12-09 13:40:32,kaggle
210,1210,2019-12-09 13:40:32,kaggle
211,1211,2019-12-09 13:40:32,kaggle
26,1212,2019-12-09 13:40:32,kaggle
868,1213,2019-12-09 13:40:32,kaggle
19,1214,2019-12-09 13:40:32,kaggle
834,1215,2019-12-09 13:40:32,kaggle
907,1216,2019-12-09 13:40:32,kaggle
880,1217,2019-12-09 13:40:32,kaggle
651,1218,2019-12-09 13:40:32,kaggle
858,1219,2019-12-09 13:40:32,kaggle
664,1220,2019-12-09 13:40:32,kaggle
862,1221,2019-12-09 13:40:32,kaggle
456,1222,2019-12-09 13:40:32,kaggle
733,1223,2019-12-09 13:40:32,kaggle
537,1224,2019-12-09 13:40:32,kaggle
986,1225,2019-12-09 13:40:32,kaggle
203,1226,2019-12-09 13:40:32,kaggle
82,1227,2019-12-09 13:40:32,kaggle
27,1228,2019-12-09 13:40:32,kaggle
805,1229,2019-12-09 13:40:32,kaggle
879,1230,2019-12-09 13:40:32,kaggle
610,1231,2019-12-09 13:40:32,kaggle
251,1232,2019-12-09 13:40:32,kaggle
133,1233,2019-12-09 13:40:32,kaggle
748,1234,2019-12-09 13:40:32,kaggle
826,1235,2019-12-09 13:40:32,kaggle
881,1236,2019-12-09 13:40:32,kaggle
109,1237,2019-12-09 13:40:32,kaggle
793,1238,2019-12-09 13:40:32,kaggle
335,1239,2019-12-09 13:40:32,kaggle
509,1240,2019-12-09 13:40:32,kaggle
670,1241,2019-12-09 13:40:32,kaggle
878,1242,2019-12-09 13:40:32,kaggle
897,1243,2019-12-09 13:40:32,kaggle
433,1244,2019-12-09 13:40:32,kaggle
753,1245,2019-12-09 13:40:32,kaggle
883,1246,2019-12-09 13:40:32,kaggle
729,1247,2019-12-09 13:40:32,kaggle
193,1248,2019-12-09 13:40:32,kaggle
340,1249,2019-12-09 13:40:32,kaggle
607,1250,2019-12-09 13:40:32,kaggle
127,1251,2019-12-09 13:40:32,kaggle
375,1252,2019-12-09 13:40:32,kaggle
487,1253,2019-12-09 13:40:32,kaggle
78,1254,2019-12-09 13:40:32,kaggle
113,1255,2019-12-09 13:40:32,kaggle
662,1256,2019-12-09 13:40:32,kaggle
